Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
TATAPOWER,EQ,2017-05-15,82.3,82.55,83.8,82.15,83.55,83.55,82.85,2007841,166351528.35,13315,796744,39.68,2017,5,0.0,Slight
TATAPOWER,EQ,2017-05-16,83.55,83.9,85.95,83.4,83.7,83.85,84.2,5141578,432930961.3,23193,2125318,41.34,2017,5,0.36,Slight
TATAPOWER,EQ,2017-05-17,83.85,84.0,86.0,83.6,85.15,85.35,84.92,5499293,466981388.75,32097,2264851,41.18,2017,5,1.79,Positive
TATAPOWER,EQ,2017-05-18,85.35,84.75,85.6,83.5,83.8,83.75,84.49,2296399,194017658.1,6983,1217618,53.02,2017,5,-1.87,Negative
TATAPOWER,EQ,2017-05-19,83.75,84.4,85.45,83.05,83.9,84.15,84.03,6222693,522919913.0,19269,1918659,30.83,2017,5,0.48,Slight
TATAPOWER,EQ,2017-05-22,84.15,84.25,84.5,80.55,82.0,82.05,82.04,5011530,411146940.1,22255,2305842,46.01,2017,5,-2.5,Negative
TATAPOWER,EQ,2017-05-23,82.05,82.05,82.25,80.0,80.5,80.5,80.41,5940971,477688730.45,21948,4189479,70.52,2017,5,-1.89,Negative
TATAPOWER,EQ,2017-05-24,80.5,80.65,81.75,80.05,80.25,80.25,80.43,4879178,392440810.0,17019,3525802,72.26,2017,5,-0.31,Slight
TATAPOWER,EQ,2017-05-25,80.25,80.35,81.25,79.85,80.0,80.4,80.37,8911228,716211194.35,29904,5091540,57.14,2017,5,0.19,Slight
TATAPOWER,EQ,2017-05-26,80.4,80.4,81.25,79.55,81.2,81.05,80.53,2377593,191466207.65,14920,1200115,50.48,2017,5,0.81,Slight positive
TATAPOWER,EQ,2017-05-29,81.05,81.4,81.4,79.8,81.3,81.15,80.82,1724129,139335901.35,11459,757477,43.93,2017,5,0.12,Slight
TATAPOWER,EQ,2017-05-30,81.15,81.2,82.8,80.85,82.05,82.4,82.05,1879356,154208164.55,14582,895885,47.67,2017,5,1.54,Positive
TATAPOWER,EQ,2017-05-31,82.4,82.6,82.6,80.6,81.0,81.0,81.26,5984254,486266944.05,47984,4520829,75.55,2017,5,-1.7,Negative
TATAPOWER,EQ,2017-06-01,81.0,81.3,81.35,80.05,80.75,80.7,80.54,2767159,222861845.9,12183,1854477,67.02,2017,6,-0.37,Slight
TATAPOWER,EQ,2017-06-02,80.7,81.0,81.7,80.85,81.2,81.05,81.14,1447974,117491376.0,11053,880352,60.8,2017,6,0.43,Slight
TATAPOWER,EQ,2017-06-05,81.05,81.45,81.55,80.55,81.0,81.0,80.98,2458920,199124669.4,9789,1815292,73.82,2017,6,-0.06,Slight
TATAPOWER,EQ,2017-06-06,81.0,81.0,81.05,79.25,79.3,79.6,79.81,3011010,240298418.9,12686,2259482,75.04,2017,6,-1.73,Negative
TATAPOWER,EQ,2017-06-07,79.6,79.5,80.2,79.2,79.75,80.0,79.82,2020824,161303285.65,21068,1173215,58.06,2017,6,0.5,Slight
