,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
0,AMARAJABAT,EQ,2017-05-15,926.25,928.2,938.95,928.0,929.1,933.4,934.34,442351,413307446.9,16295,194376,43.94,2017,5,0.0,Slight
1,AMARAJABAT,EQ,2017-05-16,933.4,937.3,937.3,917.4,923.0,924.7,928.74,302097,280570514.4,10098,139993,46.34,2017,5,-0.93,Slight negative
2,AMARAJABAT,EQ,2017-05-17,924.7,924.0,941.0,920.85,935.2,937.7,935.89,449382,420573432.55,12467,212942,47.39,2017,5,1.41,Positive
3,AMARAJABAT,EQ,2017-05-18,937.7,932.45,932.45,906.0,912.85,912.1,920.0,251893,231741646.45,8547,90560,35.95,2017,5,-2.73,Negative
4,AMARAJABAT,EQ,2017-05-19,912.1,919.0,922.5,887.15,897.95,895.75,904.07,210088,189935162.1,7711,64656,30.78,2017,5,-1.79,Negative
5,AMARAJABAT,EQ,2017-05-22,895.75,902.3,905.8,875.05,875.3,877.7,890.4,255592,227578528.95,10813,104615,40.93,2017,5,-2.02,Negative
6,AMARAJABAT,EQ,2017-05-23,877.7,878.7,889.15,860.5,869.0,874.2,876.86,451773,396140173.6,14140,199107,44.07,2017,5,-0.4,Slight
7,AMARAJABAT,EQ,2017-05-24,874.2,874.9,886.35,805.7,830.15,835.65,841.26,1862271,1566652531.45,39701,669714,35.96,2017,5,-4.41,Among top losers
8,AMARAJABAT,EQ,2017-05-25,835.65,833.0,848.15,824.05,839.95,837.45,836.49,402168,336410596.7,15675,131928,32.8,2017,5,0.22,Slight
9,AMARAJABAT,EQ,2017-05-26,837.45,839.8,877.5,838.2,863.55,865.85,863.83,624926,539830867.4,23249,347241,55.57,2017,5,3.39,Among top gainers
10,AMARAJABAT,EQ,2017-05-29,865.85,865.4,866.0,842.1,860.0,858.35,855.47,297787,254749071.65,7755,156768,52.64,2017,5,-0.87,Slight negative
11,AMARAJABAT,EQ,2017-05-30,858.35,859.65,870.0,846.2,866.05,868.35,863.64,229799,198463402.4,8251,88666,38.58,2017,5,1.17,Positive
12,AMARAJABAT,EQ,2017-05-31,868.35,868.0,882.8,868.0,880.0,874.4,876.07,233268,204358189.35,10975,110342,47.3,2017,5,0.7,Slight positive
13,AMARAJABAT,EQ,2017-06-01,874.4,872.0,879.05,863.2,870.0,868.25,870.76,220491,191994444.05,8756,109647,49.73,2017,6,-0.7,Slight negative
14,AMARAJABAT,EQ,2017-06-02,868.25,868.95,877.45,865.6,873.4,873.65,872.17,177113,154472519.35,14321,77816,43.94,2017,6,0.62,Slight positive
15,AMARAJABAT,EQ,2017-06-05,873.65,874.9,882.7,872.0,881.8,880.15,878.61,148500,130473681.0,13032,86063,57.95,2017,6,0.74,Slight positive
16,AMARAJABAT,EQ,2017-06-06,880.15,885.0,887.0,873.05,873.2,877.9,880.18,232079,204272103.35,9071,144954,62.46,2017,6,-0.26,Slight
17,AMARAJABAT,EQ,2017-06-07,877.9,876.1,881.6,870.05,873.0,874.25,875.37,171190,149855326.3,8634,84580,49.41,2017,6,-0.42,Slight
18,AMARAJABAT,EQ,2017-06-08,874.25,875.0,879.85,863.5,865.5,866.95,866.99,178292,154577747.9,8143,96363,54.05,2017,6,-0.84,Slight negative
19,AMARAJABAT,EQ,2017-06-09,866.95,871.5,871.5,856.65,858.25,860.85,860.49,285938,246046191.5,5894,205165,71.75,2017,6,-0.7,Slight negative
20,AMARAJABAT,EQ,2017-06-12,860.85,854.0,855.5,845.0,846.95,847.9,848.49,348723,295888873.65,11303,196626,56.38,2017,6,-1.5,Negative
21,AMARAJABAT,EQ,2017-06-13,847.9,850.0,855.1,838.0,838.55,841.15,844.56,374311,316129871.85,14565,209188,55.89,2017,6,-0.8,Slight negative
22,AMARAJABAT,EQ,2017-06-14,841.15,841.95,846.55,832.0,845.0,844.1,840.58,175870,147832928.2,9289,62183,35.36,2017,6,0.35,Slight
23,AMARAJABAT,EQ,2017-06-15,844.1,845.0,845.05,836.0,838.8,838.1,840.07,198311,166594646.4,8316,118632,59.82,2017,6,-0.71,Slight negative
24,AMARAJABAT,EQ,2017-06-16,838.1,845.0,849.0,837.05,839.45,839.55,841.5,197839,166481225.95,7761,71728,36.26,2017,6,0.17,Slight
25,AMARAJABAT,EQ,2017-06-19,839.55,840.0,846.0,834.1,836.85,837.1,839.36,220421,185011811.6,12813,86042,39.04,2017,6,-0.29,Slight
26,AMARAJABAT,EQ,2017-06-20,837.1,837.0,843.2,834.0,834.0,835.25,839.53,900924,756355730.3,11233,823999,91.46,2017,6,-0.22,Slight
27,AMARAJABAT,EQ,2017-06-21,835.25,835.95,847.55,829.85,841.0,841.95,841.78,360134,303152141.7,16478,226995,63.03,2017,6,0.8,Slight positive
28,AMARAJABAT,EQ,2017-06-22,841.95,844.4,854.8,842.4,849.0,849.75,850.53,591602,503173824.35,16612,401079,67.8,2017,6,0.93,Slight positive
29,AMARAJABAT,EQ,2017-06-23,849.75,849.0,853.8,837.4,840.0,839.95,840.91,144488,121501256.6,5019,77387,53.56,2017,6,-1.15,Negative
30,AMARAJABAT,EQ,2017-06-27,839.95,842.4,842.4,830.3,839.05,839.3,836.76,258937,216668153.0,10393,191212,73.84,2017,6,-0.08,Slight
31,AMARAJABAT,EQ,2017-06-28,839.3,837.0,846.6,834.05,837.05,839.4,840.77,324581,272898499.25,10262,207753,64.01,2017,6,0.01,Slight
32,AMARAJABAT,EQ,2017-06-29,839.4,839.0,851.65,835.05,837.0,837.4,842.78,267665,225583730.7,6498,132567,49.53,2017,6,-0.24,Slight
33,AMARAJABAT,EQ,2017-06-30,837.4,834.0,841.8,829.1,841.8,839.6,835.33,212049,177130563.55,8541,89132,42.03,2017,6,0.26,Slight
