,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
0,PNB,EQ,2017-05-15,169.15,169.95,171.3,166.2,166.85,166.8,168.94,7476618,1263123175.4,41641,1352589,18.09,2017,5,0.0,Slight
1,PNB,EQ,2017-05-16,166.8,167.35,178.0,164.8,173.2,174.15,173.13,51532461,8921903967.6,254027,5804867,11.26,2017,5,4.41,Among top gainers
2,PNB,EQ,2017-05-17,174.15,173.0,173.1,164.3,164.8,165.05,167.27,26536944,4438941589.0,116512,7037498,26.52,2017,5,-5.23,Among top losers
3,PNB,EQ,2017-05-18,165.05,163.4,164.4,157.9,158.25,158.5,161.06,13905573,2239612548.3,76746,3245443,23.34,2017,5,-3.97,Among top losers
4,PNB,EQ,2017-05-19,158.5,159.5,162.25,154.1,155.2,155.2,157.59,16311602,2570540467.55,82394,2816963,17.27,2017,5,-2.08,Negative
5,PNB,EQ,2017-05-22,155.2,157.5,158.0,150.25,151.05,150.95,153.77,11857847,1823358970.75,61559,1874308,15.81,2017,5,-2.74,Negative
6,PNB,EQ,2017-05-23,150.95,151.95,154.35,145.55,149.1,149.75,150.19,18177361,2730134675.2,84779,2318975,12.76,2017,5,-0.79,Slight negative
7,PNB,EQ,2017-05-24,149.75,149.7,152.35,146.5,147.3,147.45,149.16,12578488,1876156468.6,63143,1093155,8.69,2017,5,-1.54,Negative
8,PNB,EQ,2017-05-25,147.45,148.5,151.9,144.35,151.2,150.7,148.28,18805386,2788529745.95,70546,5106397,27.15,2017,5,2.2,Positive
9,PNB,EQ,2017-05-26,150.7,151.0,153.3,149.6,150.3,150.65,151.23,9285518,1404293979.65,45352,1805638,19.45,2017,5,-0.03,Slight
10,PNB,EQ,2017-05-29,150.65,150.45,151.85,143.05,143.65,145.1,147.58,8154328,1203406698.45,37624,1838845,22.55,2017,5,-3.68,Among top losers
11,PNB,EQ,2017-05-30,145.1,143.9,148.0,142.4,146.45,146.35,146.11,10767305,1573237194.75,46802,2178803,20.24,2017,5,0.86,Slight positive
12,PNB,EQ,2017-05-31,146.35,146.85,151.6,145.0,150.85,150.5,148.56,16851657,2503432202.0,62225,5241274,31.1,2017,5,2.84,Positive
13,PNB,EQ,2017-06-01,150.5,151.0,152.3,149.25,151.6,151.9,150.95,9103808,1374191400.3,39672,969143,10.65,2017,6,0.93,Slight positive
14,PNB,EQ,2017-06-02,151.9,153.4,154.05,150.9,153.0,153.05,152.87,7997880,1222653756.1,37217,1520732,19.01,2017,6,0.76,Slight positive
15,PNB,EQ,2017-06-05,153.05,153.45,154.75,152.8,153.85,153.8,153.8,5133407,789529480.9,27356,928075,18.08,2017,6,0.49,Slight
16,PNB,EQ,2017-06-06,153.8,154.1,154.5,149.05,149.55,149.5,151.32,6081488,920237705.2,32123,1091219,17.94,2017,6,-2.8,Negative
17,PNB,EQ,2017-06-07,149.5,149.5,153.0,149.25,152.65,152.35,151.17,7023536,1061741432.05,37817,1243197,17.7,2017,6,1.91,Positive
18,PNB,EQ,2017-06-08,152.35,152.8,153.15,150.75,151.3,151.3,151.73,5183430,786460561.9,29855,892803,17.22,2017,6,-0.69,Slight negative
19,PNB,EQ,2017-06-09,151.3,151.0,152.75,149.65,151.8,152.15,151.45,4215439,638407453.8,23742,531658,12.61,2017,6,0.56,Slight positive
20,PNB,EQ,2017-06-12,152.15,151.0,151.0,147.5,148.6,148.4,148.89,6329251,942376196.15,33295,911020,14.39,2017,6,-2.46,Negative
21,PNB,EQ,2017-06-13,148.4,148.8,150.5,147.5,149.15,148.75,149.12,4610203,687463916.05,36325,825200,17.9,2017,6,0.24,Slight
22,PNB,EQ,2017-06-14,148.75,149.6,152.7,148.3,152.2,152.0,150.56,8829217,1329301635.55,43060,1584689,17.95,2017,6,2.18,Positive
23,PNB,EQ,2017-06-15,152.0,148.6,150.7,146.7,147.2,147.45,148.04,12486764,1848505520.4,55170,2697077,21.6,2017,6,-2.99,Negative
24,PNB,EQ,2017-06-16,147.45,148.5,148.9,146.7,147.5,147.65,147.72,6445657,952149860.05,29679,2200753,34.14,2017,6,0.14,Slight
25,PNB,EQ,2017-06-19,147.65,148.5,149.0,146.8,146.95,147.25,148.06,3972793,588220932.95,29398,690014,17.37,2017,6,-0.27,Slight
26,PNB,EQ,2017-06-20,147.25,146.9,147.6,143.5,144.05,143.9,144.66,11058383,1599745028.9,47839,4668493,42.22,2017,6,-2.28,Negative
27,PNB,EQ,2017-06-21,143.9,144.1,146.65,143.5,146.15,146.2,145.79,6615254,964436954.9,49075,1607645,24.3,2017,6,1.6,Positive
28,PNB,EQ,2017-06-22,146.2,146.95,147.9,144.75,145.35,145.55,146.58,4476023,656117024.55,26433,877736,19.61,2017,6,-0.44,Slight
29,PNB,EQ,2017-06-23,145.55,145.75,146.55,142.1,144.1,143.9,144.08,6011716,866189019.65,36711,1388169,23.09,2017,6,-1.13,Negative
30,PNB,EQ,2017-06-27,143.9,144.4,144.4,135.6,136.2,137.0,137.82,11185507,1541598359.15,56355,1918992,17.16,2017,6,-4.79,Among top losers
31,PNB,EQ,2017-06-28,137.0,134.4,138.25,132.65,136.6,136.5,136.05,10796349,1468875924.3,53240,1259571,11.67,2017,6,-0.36,Slight
32,PNB,EQ,2017-06-29,136.5,138.0,139.75,134.8,138.1,138.05,137.11,9372758,1285095594.75,35607,2593740,27.67,2017,6,1.14,Positive
33,PNB,EQ,2017-06-30,138.05,136.85,138.6,135.5,136.6,137.3,137.38,5476662,752375712.55,24323,738785,13.49,2017,6,-0.54,Slight negative
34,PNB,EQ,2017-07-03,137.3,137.5,140.0,136.6,139.55,139.25,137.99,4541871,626729516.45,27851,1007586,22.18,2017,7,1.42,Positive
35,PNB,EQ,2017-07-04,139.25,139.4,140.35,135.8,135.85,136.55,137.96,4799590,662130387.95,23419,999998,20.84,2017,7,-1.94,Negative
36,PNB,EQ,2017-07-05,136.55,136.4,137.6,135.25,136.6,136.6,136.59,6423645,877404578.35,31076,1765608,27.49,2017,7,0.04,Slight
37,PNB,EQ,2017-07-06,136.6,140.45,144.2,139.75,143.5,143.3,142.35,16877517,2402481653.45,77265,4314027,25.56,2017,7,4.9,Among top gainers
38,PNB,EQ,2017-07-07,143.3,143.6,144.8,142.45,144.0,144.2,143.77,6501418,934695017.85,33965,1583305,24.35,2017,7,0.63,Slight positive
39,PNB,EQ,2017-07-10,144.2,148.0,154.25,145.1,153.1,153.25,152.52,6737212,1027572511.5,31366,2308584,34.27,2017,7,6.28,Among top gainers
40,PNB,EQ,2017-07-11,153.25,154.35,155.1,148.7,149.4,149.4,152.06,10977204,1669203805.2,58220,3247898,29.59,2017,7,-2.51,Negative
41,PNB,EQ,2017-07-12,149.4,149.85,152.9,148.4,152.7,152.35,150.8,7270322,1096351388.2,43114,1219587,16.77,2017,7,1.97,Positive
42,PNB,EQ,2017-07-13,152.35,153.9,154.95,151.0,152.25,152.25,152.56,5383408,821293131.8,28742,706397,13.12,2017,7,-0.07,Slight
43,PNB,EQ,2017-07-14,152.25,150.0,154.9,150.0,153.5,153.65,152.86,7808933,1193669215.65,40336,1174858,15.05,2017,7,0.92,Slight positive
44,PNB,EQ,2017-07-17,153.65,153.35,154.0,151.5,153.2,152.9,152.64,7437053,1135184931.35,25801,2580884,34.7,2017,7,-0.49,Slight
45,PNB,EQ,2017-07-18,152.9,152.9,158.95,151.9,155.8,154.85,156.41,12397695,1939177078.7,63499,2193026,17.69,2017,7,1.28,Positive
46,PNB,EQ,2017-07-19,154.85,156.6,158.85,155.65,158.5,158.3,157.11,6062912,952563276.1,30248,1226640,20.23,2017,7,2.23,Positive
47,PNB,EQ,2017-07-20,158.3,156.95,158.7,155.9,157.5,156.75,157.25,5441983,855750198.65,27241,765148,14.06,2017,7,-0.98,Slight negative
48,PNB,EQ,2017-07-21,156.75,158.0,159.7,155.95,158.3,158.25,158.11,6926819,1095198030.35,33064,1499002,21.64,2017,7,0.96,Slight positive
49,PNB,EQ,2017-07-24,158.25,158.5,163.4,158.0,161.5,161.3,161.32,8443748,1362127922.2,40919,1493556,17.69,2017,7,1.93,Positive
50,PNB,EQ,2017-07-25,161.3,162.25,164.3,161.35,162.9,162.95,162.79,6869914,1118345155.8,34026,1818693,26.47,2017,7,1.02,Positive
51,PNB,EQ,2017-07-26,162.95,162.5,163.7,158.1,158.55,158.9,161.25,8868577,1430080319.85,38957,2965878,33.44,2017,7,-2.49,Negative
52,PNB,EQ,2017-07-27,158.9,159.95,160.9,153.5,155.15,154.15,156.8,11133709,1745793992.2,46308,3068462,27.56,2017,7,-2.99,Negative
53,PNB,EQ,2017-07-28,154.15,154.0,159.45,153.0,159.2,158.85,157.18,7759390,1219593960.45,34575,1706445,21.99,2017,7,3.05,Among top gainers
54,PNB,EQ,2017-07-31,158.85,154.9,163.4,154.35,162.7,162.3,160.44,13159766,2111394261.3,60702,3007727,22.86,2017,7,2.17,Positive
55,PNB,EQ,2017-08-01,162.3,163.8,164.2,157.0,157.3,157.5,158.88,11446128,1818579759.85,56178,2601717,22.73,2017,8,-2.96,Negative
56,PNB,EQ,2017-08-02,157.5,159.0,162.2,157.35,157.85,158.95,159.57,31565886,5036922632.5,128703,4175010,13.23,2017,8,0.92,Slight positive
57,PNB,EQ,2017-08-03,158.95,157.85,157.85,148.2,148.8,149.3,152.43,19702626,3003207924.9,95685,4736496,24.04,2017,8,-6.07,Among top losers
58,PNB,EQ,2017-08-04,149.3,149.05,152.35,147.9,151.25,151.05,150.75,12895805,1944011309.65,67955,3110595,24.12,2017,8,1.17,Positive
59,PNB,EQ,2017-08-07,151.05,151.3,153.0,151.05,152.0,152.1,152.13,5372108,817262134.05,32456,1165851,21.7,2017,8,0.7,Slight positive
60,PNB,EQ,2017-08-08,152.1,153.0,153.0,145.5,148.85,148.8,148.66,11529949,1714088808.3,40487,1924997,16.7,2017,8,-2.17,Negative
61,PNB,EQ,2017-08-09,148.8,148.5,150.3,146.5,147.75,148.3,148.69,7478797,1112015545.1,33269,621976,8.32,2017,8,-0.34,Slight
62,PNB,EQ,2017-08-10,148.3,147.5,148.3,140.15,144.2,143.15,145.12,8506146,1234402066.6,37306,825204,9.7,2017,8,-3.47,Among top losers
63,PNB,EQ,2017-08-11,143.15,139.0,144.6,137.45,140.05,140.35,141.5,14050916,1988243139.0,69893,3081937,21.93,2017,8,-1.96,Negative
64,PNB,EQ,2017-08-14,140.35,141.5,143.8,140.35,143.35,143.2,142.22,5282514,751283516.3,30158,1107335,20.96,2017,8,2.03,Positive
65,PNB,EQ,2017-08-16,143.2,143.9,149.1,140.7,148.8,147.55,143.77,8003091,1150585706.4,39086,807207,10.09,2017,8,3.04,Among top gainers
66,PNB,EQ,2017-08-17,147.55,148.1,150.1,145.5,146.35,146.3,147.76,8384523,1238916848.0,35949,1326789,15.82,2017,8,-0.85,Slight negative
67,PNB,EQ,2017-08-18,146.3,144.0,144.5,140.7,141.8,142.15,142.17,9195713,1307342821.9,50483,1441031,15.67,2017,8,-2.84,Negative
68,PNB,EQ,2017-08-21,142.15,143.0,143.9,136.8,137.6,137.6,140.59,9064019,1274294900.4,50025,2188902,24.15,2017,8,-3.2,Among top losers
69,PNB,EQ,2017-08-22,137.6,139.0,139.5,135.65,138.2,138.0,137.56,9256850,1273395512.6,53563,987686,10.67,2017,8,0.29,Slight
70,PNB,EQ,2017-08-23,138.0,139.0,143.1,138.25,142.6,142.65,141.41,9488136,1341696842.05,59355,1438038,15.16,2017,8,3.37,Among top gainers
71,PNB,EQ,2017-08-24,142.65,141.5,145.5,140.25,143.9,144.3,142.72,8742823,1247799862.05,46316,1451701,16.6,2017,8,1.16,Positive
72,PNB,EQ,2017-08-28,144.3,144.3,145.95,143.95,144.9,144.85,144.79,5356187,775547858.05,39925,1568571,29.29,2017,8,0.38,Slight
73,PNB,EQ,2017-08-29,144.85,143.25,145.4,140.25,141.0,141.0,142.97,6956667,994610565.7,54584,1965266,28.25,2017,8,-2.66,Negative
74,PNB,EQ,2017-08-30,141.0,142.25,143.35,141.3,143.05,142.5,142.43,4286281,610515829.9,18619,1301616,30.37,2017,8,1.06,Positive
75,PNB,EQ,2017-08-31,142.5,142.6,145.0,141.4,143.8,143.8,142.83,8964249,1280355814.3,34594,3323063,37.07,2017,8,0.91,Slight positive
