,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
318,MARUTI,BL,2018-08-21,1066.0,9074.35,9074.35,9074.35,9074.35,9074.35,9074.35,147408,1337631784.8,1,147408,100.0,2018,8,0.0,Slight
462,MARUTI,BL,2019-03-22,9074.35,6673.55,6673.55,6673.55,6673.55,6673.55,6673.55,52597,351008709.35,1,52597,100.0,2019,3,-0.26,Slight
