Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percentage_Dly_Qt_to_Traded_Qty,Year,Month,Day_Perc_Change,Trend
GUJALKALI,EQ,2017-05-15,456.1,456.7,464.8,455.1,456.55,457.35,460.06,60405,2.778997735E7,2243,29828,49.38,2017,5,0.0,Slight
GUJALKALI,EQ,2017-05-16,457.35,459.0,459.0,455.0,455.0,455.25,455.49,32471,1.479009885E7,2258,23153,71.3,2017,5,-0.004591669399803264,Slight
GUJALKALI,EQ,2017-05-17,455.25,457.05,476.4,455.25,474.0,472.65,468.7,145701,6.828987885E7,3612,81294,55.8,2017,5,0.03822075782537063,Slight
GUJALKALI,EQ,2017-05-18,472.65,465.0,474.0,461.5,461.5,461.85,464.49,64087,2.976758735E7,2295,36631,57.16,2017,5,-0.022849888924150966,Slight
GUJALKALI,EQ,2017-05-19,461.85,466.7,466.75,455.0,455.0,455.35,459.99,51272,2.358465465E7,1359,34417,67.13,2017,5,-0.01407383349572372,Slight
GUJALKALI,EQ,2017-05-22,455.35,458.5,459.75,454.0,455.0,455.25,455.42,78001,3.552347205E7,1975,65876,84.46,2017,5,-2.1961128802025417E-4,Slight
GUJALKALI,EQ,2017-05-23,455.25,455.05,457.05,432.0,432.95,435.15,442.9,186681,8.26808679E7,3826,144436,77.37,2017,5,-0.04415156507413514,Slight
GUJALKALI,EQ,2017-05-24,435.15,439.0,445.9,428.5,443.45,440.5,435.65,66041,2.877088495E7,1895,40932,61.98,2017,5,0.01229461105365971,Slight
GUJALKALI,EQ,2017-05-25,440.5,443.25,448.9,440.0,441.0,443.15,444.19,46811,2.07930752E7,1448,23034,49.21,2017,5,0.006015891032917088,Slight
GUJALKALI,EQ,2017-05-26,443.15,441.5,450.0,411.95,430.6,426.2,436.03,327961,1.430016776E8,7013,105167,32.07,2017,5,-0.038248899921019944,Slight
GUJALKALI,EQ,2017-05-29,426.2,426.55,428.1,406.25,411.65,410.7,415.47,120012,4.986083135E7,3077,71764,59.8,2017,5,-0.03636790239324261,Slight
GUJALKALI,EQ,2017-05-30,410.7,411.0,413.8,402.9,411.5,409.55,408.25,40982,1.673091365E7,1377,23150,56.49,2017,5,-0.002800097394691934,Slight
GUJALKALI,EQ,2017-05-31,409.55,410.0,411.8,404.2,407.0,408.6,408.35,45738,1.867717545E7,1468,29045,63.5,2017,5,-0.0023196190941276733,Slight
GUJALKALI,EQ,2017-06-01,408.6,410.0,419.6,408.0,416.0,415.6,414.93,46398,1.92519576E7,3624,26329,56.75,2017,6,0.017131669114047968,Slight
GUJALKALI,EQ,2017-06-02,415.6,411.05,417.35,405.5,406.6,406.4,409.27,67368,2.757195065E7,4052,51907,77.05,2017,6,-0.0221366698748798,Slight
GUJALKALI,EQ,2017-06-05,406.4,407.0,412.0,406.0,409.9,407.2,408.96,33333,1.363172805E7,1055,19353,58.06,2017,6,0.001968503937007902,Slight
GUJALKALI,EQ,2017-06-06,407.2,405.0,412.0,405.0,408.65,407.7,408.22,20430,8339918.5,816,10417,50.99,2017,6,0.0012278978388998035,Slight
GUJALKALI,EQ,2017-06-07,407.7,408.7,409.95,400.5,402.5,402.1,404.28,41879,1.693099075E7,2882,30111,71.9,2017,6,-0.013735589894530208,Slight
GUJALKALI,EQ,2017-06-08,402.1,404.45,414.0,402.05,409.3,409.0,408.26,62062,2.533736045E7,3592,40076,64.57,2017,6,0.017159910470032274,Slight
GUJALKALI,EQ,2017-06-09,409.0,411.65,412.85,402.55,403.0,404.1,406.22,41971,1.70495406E7,1518,21190,50.49,2017,6,-0.011980440097799456,Slight
