Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percentage_Dly_Qt_to_Traded_Qty,Year,Month,Day_Perc_Change,Trend
DRREDDY,EQ,2017-05-15,2580.8,2600.0,2699.0,2592.0,2667.5,2675.8,2655.42,946756,2.51403841675E9,60746,392469,41.45,2017,5,0.0,Slight
DRREDDY,EQ,2017-05-16,2675.8,2690.8,2734.0,2690.8,2717.5,2724.1,2721.18,440462,1.1985765047E9,27798,144587,32.83,2017,5,1.805067643321613,Positive
DRREDDY,EQ,2017-05-17,2724.1,2720.0,2760.0,2686.55,2738.0,2736.9,2731.48,409818,1.1194079725E9,25364,133595,32.6,2017,5,0.469879960353885,Slight
DRREDDY,EQ,2017-05-18,2736.9,2695.0,2719.85,2672.2,2681.1,2678.95,2693.81,282411,7.6076144205E8,22125,177774,62.95,2017,5,-2.1173590558661357,Negative
DRREDDY,EQ,2017-05-19,2678.95,2694.95,2694.95,2637.0,2654.8,2656.45,2659.44,260677,6.932555211E8,35605,152233,58.4,2017,5,-0.8398812967767223,Slight negative
DRREDDY,EQ,2017-05-22,2656.45,2680.0,2681.95,2602.1,2610.0,2608.7,2621.76,154462,4.049619041E8,21943,69055,44.71,2017,5,-1.7975117167648555,Negative
DRREDDY,EQ,2017-05-23,2608.7,2618.8,2618.8,2542.8,2585.0,2579.45,2573.2,284428,7.318912149E8,27875,139400,49.01,2017,5,-1.1212481312531146,Negative
DRREDDY,EQ,2017-05-24,2579.45,2573.0,2573.0,2510.0,2513.0,2516.8,2536.0,366315,9.28974589E8,40598,193026,52.69,2017,5,-2.42881234371667,Negative
DRREDDY,EQ,2017-05-25,2516.8,2507.4,2508.35,2398.0,2423.0,2427.7,2444.58,808310,1.97597706755E9,54917,431336,53.36,2017,5,-3.540209790209804,Among top losers
DRREDDY,EQ,2017-05-26,2427.7,2500.0,2509.95,2403.8,2419.95,2414.4,2435.38,721031,1.75598258305E9,38740,328084,45.5,2017,5,-0.5478436380112752,Slight negative
DRREDDY,EQ,2017-05-29,2414.4,2430.1,2465.0,2380.35,2415.8,2425.85,2428.14,543508,1.31971133405E9,38559,222097,40.86,2017,5,0.47423790589793813,Slight
DRREDDY,EQ,2017-05-30,2425.85,2419.95,2500.0,2416.15,2476.0,2481.35,2482.88,437985,1.0874624744E9,29802,190717,43.54,2017,5,2.287857864253767,Positive
DRREDDY,EQ,2017-05-31,2481.35,2490.0,2544.0,2464.0,2510.0,2523.85,2521.91,786086,1.98243496025E9,82413,548143,69.73,2017,5,1.712777318798235,Positive
DRREDDY,EQ,2017-06-01,2523.85,2540.0,2567.75,2513.9,2517.1,2522.8,2539.65,324502,8.241200548E8,23053,130170,40.11,2017,6,-0.041603106365264465,Slight
DRREDDY,EQ,2017-06-02,2522.8,2535.2,2574.8,2525.15,2548.35,2554.5,2554.08,293291,7.490880575E8,18438,163448,55.73,2017,6,1.2565403519898453,Positive
DRREDDY,EQ,2017-06-05,2554.5,2543.15,2568.0,2520.1,2531.0,2535.85,2543.32,224677,5.7142464045E8,17781,124681,55.49,2017,6,-0.7300841651986726,Slight negative
DRREDDY,EQ,2017-06-06,2535.85,2534.95,2565.5,2516.0,2546.25,2549.3,2541.61,172111,4.3743846715E8,14592,45718,26.56,2017,6,0.5303941479188545,Slight positive
DRREDDY,EQ,2017-06-07,2549.3,2538.0,2564.5,2516.05,2535.0,2540.65,2543.22,247189,6.286548536E8,16479,115767,46.83,2017,6,-0.33930882987487115,Slight
DRREDDY,EQ,2017-06-08,2540.65,2545.5,2666.25,2545.5,2634.0,2636.25,2632.9,845476,2.2260532632E9,48502,329752,39.0,2017,6,3.762816602050653,Among top gainers
DRREDDY,EQ,2017-06-09,2636.25,2650.0,2650.0,2602.0,2627.1,2628.8,2624.54,206211,5.4120902145E8,13688,53866,26.12,2017,6,-0.28259838786153885,Slight
DRREDDY,EQ,2017-06-12,2628.8,2626.3,2656.95,2617.05,2627.5,2630.25,2635.01,138429,3.647624637E8,19006,59581,43.04,2017,6,0.05515824710894012,Slight
DRREDDY,EQ,2017-06-13,2630.25,2633.2,2645.5,2612.05,2629.8,2626.7,2628.47,135916,3.5725068435E8,13501,59164,43.53,2017,6,-0.13496815892026165,Slight
DRREDDY,EQ,2017-06-14,2626.7,2668.0,2699.0,2645.4,2662.05,2669.3,2672.36,748839,2.00116921875E9,57350,234063,31.26,2017,6,1.6218068298625792,Positive
DRREDDY,EQ,2017-06-15,2669.3,2662.7,2720.95,2655.0,2699.0,2700.5,2700.86,694652,1.87615621065E9,24980,433148,62.35,2017,6,1.168845764807246,Positive
DRREDDY,EQ,2017-06-16,2700.5,2714.2,2718.15,2631.0,2680.1,2682.6,2669.56,370538,9.8917213385E8,32227,144362,38.96,2017,6,-0.6628402147750451,Slight negative
DRREDDY,EQ,2017-06-19,2682.6,2672.0,2672.0,2640.55,2649.0,2657.45,2655.97,441803,1.17341634575E9,21981,261404,59.17,2017,6,-0.9375232982927045,Slight negative
DRREDDY,EQ,2017-06-20,2657.45,2660.35,2695.0,2653.6,2675.1,2676.05,2671.83,196527,5.25086116E8,18333,69880,35.56,2017,6,0.699919095373398,Slight positive
DRREDDY,EQ,2017-06-21,2676.05,2675.0,2695.0,2655.75,2686.0,2687.05,2678.4,179216,4.8001228655E8,24341,87975,49.09,2017,6,0.4110536051269595,Slight
DRREDDY,EQ,2017-06-22,2687.05,2690.1,2699.9,2618.55,2633.0,2635.6,2659.3,171787,4.5683341515E8,15252,59192,34.46,2017,6,-1.9147392121471603,Negative
DRREDDY,EQ,2017-06-23,2635.6,2636.1,2659.4,2614.8,2644.0,2643.7,2639.23,232808,6.144347047E8,17366,105438,45.29,2017,6,0.3073303991500952,Slight
DRREDDY,EQ,2017-06-27,2643.7,2630.25,2670.0,2630.25,2646.1,2653.1,2653.13,265871,7.053898255E8,28765,135361,50.91,2017,6,0.35556228013768926,Slight
DRREDDY,EQ,2017-06-28,2653.1,2631.0,2664.7,2625.15,2648.0,2651.75,2646.54,191968,5.080518414E8,20324,94151,49.05,2017,6,-0.05088387169725638,Slight
DRREDDY,EQ,2017-06-29,2651.75,2651.2,2666.95,2640.05,2655.0,2651.5,2651.63,181588,4.815034952E8,20449,78460,43.21,2017,6,-0.009427736400490242,Slight
DRREDDY,EQ,2017-06-30,2651.5,2650.0,2711.0,2645.0,2690.5,2690.1,2687.15,327643,8.8042610025E8,24633,142471,43.48,2017,6,1.4557797473128384,Positive
DRREDDY,EQ,2017-07-03,2690.1,2700.0,2706.1,2665.0,2675.3,2682.55,2677.64,144646,3.873092795E8,17660,62782,43.4,2017,7,-0.2806587115720504,Slight
DRREDDY,EQ,2017-07-04,2682.55,2668.1,2676.1,2610.3,2621.8,2623.7,2633.3,264253,6.958564743E8,17098,108822,41.18,2017,7,-2.1938081303237724,Negative
DRREDDY,EQ,2017-07-05,2623.7,2621.5,2669.0,2621.5,2665.05,2664.95,2647.3,181326,4.8002355675E8,14235,60559,33.4,2017,7,1.5722071883218356,Positive
DRREDDY,EQ,2017-07-06,2664.95,2664.95,2679.0,2642.1,2676.55,2667.9,2661.82,124936,3.325574192E8,14248,46720,37.4,2017,7,0.11069626071784736,Slight
