Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percentage_Dly_Qt_to_Traded_Qty,Year,Month,Day_Perc_Change,Trend
M&amp;M,EQ,2017-12-11,1388.15,1395.85,1427.85,1392.5,1417.85,1418.25,1415.18,1323321,1.8727318188E9,38802,852243,64.4,2017,12,0.021683535640960924,Slight
M&amp;M,EQ,2017-12-12,1418.25,1419.8,1428.5,1411.1,1420.0,1419.15,1419.62,1406120,1.99615749325E9,47037,1062732,75.58,2017,12,6.345848757271926E-4,Slight
M&amp;M,EQ,2017-12-13,1419.15,1421.8,1432.0,1410.0,1411.0,1412.5,1421.14,1893574,2.69103676785E9,28683,1563376,82.56,2017,12,-0.004685903533805511,Slight
M&amp;M,EQ,2017-12-14,1412.5,1417.0,1436.0,1413.0,1432.0,1431.6,1428.93,2752965,3.9337865336E9,64401,2098747,76.24,2017,12,0.013522123893805246,Slight
M&amp;M,EQ,2017-12-15,1431.6,1442.5,1490.0,1441.0,1483.0,1483.4,1471.96,3552757,5.22950019245E9,100168,2010344,56.59,2017,12,0.0361832914221851,Slight
M&amp;M,EQ,2017-12-18,1483.4,1484.0,1539.0,1455.0,1521.8,1521.45,1518.14,4265351,6.4753928653E9,100737,2736288,64.15,2017,12,0.025650532560334335,Slight
M&amp;M,EQ,2017-12-19,1521.45,1535.0,1560.95,1522.0,1550.4,1556.3,1539.87,5673987,8.73721469115E9,78208,4112440,72.48,2017,12,0.022905780669755765,Slight
M&amp;M,EQ,2017-12-20,1556.3,1560.0,1571.4,1533.1,1534.2,1541.75,1557.09,4830014,7.52074612405E9,104321,3529758,73.08,2017,12,-0.009349097217760043,Slight
M&amp;M,EQ,2017-12-21,1541.75,767.0,767.0,738.95,742.85,742.2,746.46,6803736,5.0786830063E9,79258,4677871,68.75,2017,12,-0.5185989946489379,Slight negative
M&amp;M,EQ,2017-12-22,742.2,747.0,753.4,743.0,747.4,746.2,747.7,2338232,1.7483028232E9,36522,1324387,56.64,2017,12,0.005389382915656157,Slight
M&amp;M,EQ,2017-12-26,746.2,748.0,749.95,736.7,741.55,741.55,740.16,3887128,2.87710890345E9,38647,2861005,73.6,2017,12,-0.006231573304744158,Slight
M&amp;M,EQ,2017-12-27,741.55,744.8,754.9,739.45,747.0,746.75,747.56,2523905,1.88677522735E9,38307,1523602,60.37,2017,12,0.007012339019621126,Slight
M&amp;M,EQ,2017-12-28,746.75,747.0,753.95,745.35,751.9,749.95,749.75,5643656,4.2313376789E9,53488,3882053,68.79,2017,12,0.004285236022765378,Slight
M&amp;M,EQ,2017-12-29,749.95,751.0,753.0,743.9,751.5,751.1,748.2,2055582,1.5379916687E9,73331,1594168,77.55,2017,12,0.0015334355623707943,Slight
M&amp;M,EQ,2018-01-01,751.1,751.0,758.9,743.0,745.5,744.65,750.77,2476302,1.85914012505E9,31240,1619007,65.38,2018,1,-0.008587405139129338,Slight
M&amp;M,EQ,2018-01-02,744.65,754.0,758.0,746.3,753.0,752.9,753.06,3020597,2.2746879796E9,58268,1872751,62.0,2018,1,0.011079030416974419,Slight
M&amp;M,EQ,2018-01-03,752.9,755.9,759.0,750.0,753.7,754.9,756.16,2256643,1.70637960285E9,54539,1298233,57.53,2018,1,0.0026563952716164166,Slight
M&amp;M,EQ,2018-01-04,754.9,761.0,761.0,750.5,755.75,756.0,755.23,1663380,1.2562340245E9,34624,887667,53.37,2018,1,0.0014571466419393598,Slight
M&amp;M,EQ,2018-01-05,756.0,756.0,758.5,753.6,755.6,756.35,756.82,1255982,9.505495542E8,28943,742659,59.13,2018,1,4.62962962962993E-4,Slight
M&amp;M,EQ,2018-01-08,756.35,757.05,760.0,756.55,760.0,759.9,758.74,2309604,1.7523823901E9,36787,1896147,82.1,2018,1,0.004693594235472935,Slight
M&amp;M,EQ,2018-01-09,759.9,760.0,766.0,757.2,761.85,762.45,761.91,1947163,1.483569074E9,35374,1414599,72.65,2018,1,0.003355704697986667,Slight
M&amp;M,EQ,2018-01-10,762.45,762.05,765.0,754.2,760.3,759.85,759.64,1275821,9.691591199E8,23414,810743,63.55,2018,1,-0.0034100596760443603,Slight
M&amp;M,EQ,2018-01-11,759.85,760.3,768.95,755.5,764.35,766.65,763.62,2291617,1.74992924905E9,44186,1616494,70.54,2018,1,0.008949134697637631,Slight
M&amp;M,EQ,2018-01-12,766.65,767.1,769.5,761.75,766.85,767.5,765.5,1363265,1.0435765787E9,32787,981802,72.02,2018,1,0.0011087197547773075,Slight
M&amp;M,EQ,2018-01-15,767.5,770.0,775.65,755.65,758.35,759.2,766.28,2127778,1.6304722042E9,46230,1461680,68.7,2018,1,-0.010814332247556945,Slight
M&amp;M,EQ,2018-01-16,759.2,759.0,762.55,741.0,748.35,746.7,749.79,1611817,1.2085170888E9,67427,1157147,71.79,2018,1,-0.016464699683877766,Slight
M&amp;M,EQ,2018-01-17,746.7,747.05,754.0,738.85,741.65,745.35,746.0,1940533,1.44764492115E9,52439,1310624,67.54,2018,1,-0.0018079550020088692,Slight
M&amp;M,EQ,2018-01-18,745.35,750.0,765.0,745.0,759.3,759.25,759.25,2810014,2.1335050754E9,64309,1831859,65.19,2018,1,0.018648956865901893,Slight
M&amp;M,EQ,2018-01-19,759.25,760.0,768.3,748.3,765.65,765.4,757.05,2005133,1.51799091615E9,31955,1214637,60.58,2018,1,0.00810009878169243,Slight
M&amp;M,EQ,2018-01-22,765.4,762.1,769.0,756.0,759.05,759.6,760.53,934811,7.1095507755E8,25213,573500,61.35,2018,1,-0.007577737130911882,Slight
M&amp;M,EQ,2018-01-23,759.6,761.95,773.0,761.4,769.75,769.05,767.77,2775928,2.13126263445E9,78122,1839041,66.25,2018,1,0.012440758293838772,Slight
M&amp;M,EQ,2018-01-24,769.05,769.05,771.0,752.4,756.5,755.4,758.37,2080315,1.57765537115E9,36248,1570279,75.48,2018,1,-0.017749171055197945,Slight
M&amp;M,EQ,2018-01-25,755.4,756.5,762.0,748.35,762.0,757.8,756.24,2878048,2.1764984194E9,45389,1966167,68.32,2018,1,0.003177124702144529,Slight
M&amp;M,EQ,2018-01-29,757.8,757.3,772.0,757.3,763.0,764.35,765.82,2074165,1.58843094465E9,41464,1433140,69.09,2018,1,0.008643441541303865,Slight
M&amp;M,EQ,2018-01-30,764.35,764.0,768.65,753.1,764.9,764.9,761.66,1648188,1.25535912715E9,34725,1107535,67.2,2018,1,7.195656440111918E-4,Slight
M&amp;M,EQ,2018-01-31,764.9,764.8,771.15,756.65,765.9,763.05,764.35,2242045,1.7137021725E9,38342,1630492,72.72,2018,1,-0.0024186168126552787,Slight
M&amp;M,EQ,2018-02-01,763.05,768.9,802.55,763.0,801.0,798.75,785.19,6896060,5.41471111615E9,122264,3297909,47.82,2018,2,0.04678592490662479,Slight
M&amp;M,EQ,2018-02-02,798.75,798.75,800.0,765.55,770.0,770.25,785.84,3783976,2.97361002825E9,75961,2211067,58.43,2018,2,-0.03568075117370892,Slight
M&amp;M,EQ,2018-02-05,770.25,762.9,769.75,745.0,762.45,760.5,761.22,2018332,1.53639540825E9,61130,1308138,64.81,2018,2,-0.012658227848101266,Slight
M&amp;M,EQ,2018-02-06,760.5,743.8,759.9,730.75,751.8,751.8,749.27,5626253,4.21560428225E9,70135,4279375,76.06,2018,2,-0.011439842209073039,Slight
M&amp;M,EQ,2018-02-07,751.8,767.4,771.95,743.75,746.0,747.1,753.83,1909559,1.4394759217E9,52968,961729,50.36,2018,2,-0.006251662676243591,Slight
M&amp;M,EQ,2018-02-08,747.1,754.0,760.7,746.0,755.9,752.2,755.16,3024010,2.2836020138E9,58172,2004379,66.28,2018,2,0.00682639539552941,Slight
M&amp;M,EQ,2018-02-09,752.2,747.0,753.3,742.0,750.0,750.05,749.66,2214895,1.6604291896E9,48257,1390360,62.77,2018,2,-0.0028582823717097725,Slight
M&amp;M,EQ,2018-02-12,750.05,770.0,770.0,743.0,746.05,746.0,752.01,2662221,2.00200730265E9,54819,1095561,41.15,2018,2,-0.00539964002399834,Slight
M&amp;M,EQ,2018-02-14,746.0,751.8,753.95,742.05,743.9,746.95,749.85,1207191,9.0521706835E8,46664,578768,47.94,2018,2,0.0012734584450402753,Slight
M&amp;M,EQ,2018-02-15,746.95,748.1,751.3,743.5,748.95,749.35,748.66,1652980,1.23751191735E9,24107,998763,60.42,2018,2,0.003213066470312574,Slight
M&amp;M,EQ,2018-02-16,749.35,752.65,753.75,742.0,742.5,743.75,745.61,1042980,7.776574927E8,17042,587662,56.34,2018,2,-0.007473143390938844,Slight
M&amp;M,EQ,2018-02-19,743.75,744.0,744.8,716.05,726.3,724.65,726.95,1185926,8.6211158485E8,29659,572597,48.28,2018,2,-0.025680672268907592,Slight
M&amp;M,EQ,2018-02-20,724.65,726.8,733.2,703.0,709.0,709.0,715.17,2981323,2.13216204065E9,54968,1884808,63.22,2018,2,-0.021596632857241397,Slight
M&amp;M,EQ,2018-02-21,709.0,716.0,716.0,701.0,708.0,708.4,706.54,2290218,1.61811969165E9,93312,1482464,64.73,2018,2,-8.462623413258431E-4,Slight
M&amp;M,EQ,2018-02-22,708.4,702.0,724.5,700.4,721.6,721.95,712.55,3325355,2.36948620905E9,64376,2234680,67.2,2018,2,0.019127611518915965,Slight
M&amp;M,EQ,2018-02-23,721.95,722.55,724.0,714.0,719.9,718.65,718.51,1648932,1.18477757435E9,58671,994049,60.28,2018,2,-0.004570953667151559,Slight
M&amp;M,EQ,2018-02-26,718.65,722.0,737.0,719.25,735.4,735.4,730.4,1525511,1.1142355488E9,37699,836279,54.82,2018,2,0.023307590621303834,Slight
M&amp;M,EQ,2018-02-27,735.4,741.9,742.0,731.0,738.9,739.8,738.2,1429191,1.0550357206E9,37912,784993,54.93,2018,2,0.005983138428066328,Slight
M&amp;M,EQ,2018-02-28,739.8,734.0,734.95,725.1,727.0,728.35,729.97,1814444,1.32448728825E9,47123,1335754,73.62,2018,2,-0.015477155988104802,Slight
M&amp;M,EQ,2018-03-01,728.35,728.0,736.5,727.5,731.0,732.55,733.15,1831321,1.34262883175E9,40238,1200086,65.53,2018,3,0.005766458433445365,Slight
M&amp;M,EQ,2018-03-05,732.55,727.0,743.0,722.15,737.0,739.6,734.23,2170367,1.5935579645E9,47618,1524477,70.24,2018,3,0.009623916456214687,Slight
M&amp;M,EQ,2018-03-06,739.6,743.0,743.0,716.0,719.9,719.9,728.8,1763292,1.28507910425E9,64751,1043383,59.17,2018,3,-0.026636019469983837,Slight
M&amp;M,EQ,2018-03-07,719.9,721.0,725.8,702.45,707.8,707.8,709.08,2343794,1.6619275411E9,57817,1420042,60.59,2018,3,-0.01680788998472013,Slight
M&amp;M,EQ,2018-03-08,707.8,710.55,729.2,707.1,724.0,726.65,721.59,2500680,1.80446825795E9,52819,1150799,46.02,2018,3,0.026631816897428686,Slight
M&amp;M,EQ,2018-03-09,726.65,726.9,739.7,723.45,726.0,728.5,733.7,2191343,1.60778491235E9,46970,1428282,65.18,2018,3,0.0025459299525218784,Slight
M&amp;M,EQ,2018-03-12,728.5,735.05,739.25,731.2,737.0,737.1,735.01,1867680,1.37276016945E9,24168,1245004,66.66,2018,3,0.011805078929306826,Slight
M&amp;M,EQ,2018-03-13,737.1,736.95,741.0,730.45,732.0,733.0,734.31,1823994,1.33937766785E9,57031,1081259,59.28,2018,3,-0.0055623388956722595,Slight
M&amp;M,EQ,2018-03-14,733.0,730.95,734.3,723.1,728.7,728.2,728.46,1366237,9.9525167895E8,32697,751519,55.01,2018,3,-0.006548431105047687,Slight
M&amp;M,EQ,2018-03-15,728.2,731.0,737.9,729.8,734.35,734.85,734.25,1249262,9.172758435E8,37029,685193,54.85,2018,3,0.009132106564130701,Slight
M&amp;M,EQ,2018-03-16,734.85,739.0,752.0,735.55,742.15,740.75,744.81,4929069,3.67121653755E9,97289,3235804,65.65,2018,3,0.0080288494250527,Slight
M&amp;M,EQ,2018-03-19,740.75,741.75,749.0,739.0,741.0,742.7,744.15,2081202,1.5487195298E9,60872,1005742,48.33,2018,3,0.0026324670941613843,Slight
M&amp;M,EQ,2018-03-20,742.7,740.4,744.0,732.05,741.2,740.95,736.12,1248986,9.1940587135E8,28659,681688,54.58,2018,3,-0.00235626767200754,Slight
M&amp;M,EQ,2018-03-21,740.95,743.0,750.75,739.5,747.0,745.35,747.06,2788242,2.0829910074E9,39066,2130088,76.4,2018,3,0.005938322423915213,Slight
M&amp;M,EQ,2018-03-22,745.35,747.05,748.9,726.0,731.0,730.85,733.92,1877037,1.37760426315E9,53019,1104031,58.82,2018,3,-0.019453947809753805,Slight
M&amp;M,EQ,2018-03-23,730.85,725.0,737.3,721.2,733.0,732.9,731.46,2276332,1.66503854895E9,43761,1412342,62.04,2018,3,0.0028049531367585066,Slight
M&amp;M,EQ,2018-03-26,732.9,734.35,750.0,727.05,745.0,746.5,741.7,1890961,1.4025318465E9,42750,1040490,55.02,2018,3,0.01855641970255154,Slight
M&amp;M,EQ,2018-03-27,746.5,749.0,752.0,741.6,744.0,744.9,744.76,2422064,1.8038581525E9,66328,1797981,74.23,2018,3,-0.0021433355659745785,Slight
M&amp;M,EQ,2018-03-28,744.9,744.0,746.0,735.0,737.0,738.9,738.54,3301815,2.4385302487E9,67315,2260424,68.46,2018,3,-0.008054772452678213,Slight
M&amp;M,EQ,2018-04-02,738.9,748.9,751.85,737.2,747.5,748.05,745.49,3567965,2.6598664876E9,66835,2486849,69.7,2018,4,0.012383272431993473,Slight
M&amp;M,EQ,2018-04-03,748.05,748.0,771.4,745.05,770.0,770.1,760.57,2500384,1.90170464535E9,49920,1144249,45.76,2018,4,0.029476639262081505,Slight
M&amp;M,EQ,2018-04-04,770.1,773.0,786.75,749.1,758.0,756.55,770.82,3295198,2.5400091337E9,57547,1672221,50.75,2018,4,-0.017595117517205647,Slight
M&amp;M,EQ,2018-04-05,756.55,770.0,781.0,766.6,771.8,774.6,775.6,2224647,1.7254404182E9,48616,1365549,61.38,2018,4,0.02385830414381081,Slight
M&amp;M,EQ,2018-04-06,774.6,774.6,774.6,764.05,771.45,771.95,770.18,1194886,9.202732811E8,25031,673968,56.4,2018,4,-0.0034211205783629965,Slight
M&amp;M,EQ,2018-04-09,771.95,772.0,788.2,770.0,786.0,786.2,783.68,1813902,1.4215134632E9,63475,1187134,65.45,2018,4,0.01845974480212449,Slight
M&amp;M,EQ,2018-04-10,786.2,776.5,785.0,768.4,779.0,777.6,775.0,2193150,1.6996965029E9,118863,1223768,55.8,2018,4,-0.010938692444670595,Slight
M&amp;M,EQ,2018-04-11,777.6,781.5,790.6,773.95,787.5,789.0,783.72,1448946,1.135564828E9,32473,851859,58.79,2018,4,0.014660493827160464,Slight
M&amp;M,EQ,2018-04-12,789.0,789.45,794.6,780.65,788.0,787.85,786.47,1146053,9.013387771E8,36428,606864,52.95,2018,4,-0.0014575411913814668,Slight
M&amp;M,EQ,2018-04-13,787.85,795.0,795.5,783.15,786.6,789.6,791.37,2183881,1.7282583463E9,55196,1385366,63.44,2018,4,0.002221235006663705,Slight
M&amp;M,EQ,2018-04-16,789.6,783.2,805.0,783.2,804.0,801.45,797.53,2896629,2.31013609625E9,77090,1800136,62.15,2018,4,0.015007598784194557,Slight
M&amp;M,EQ,2018-04-17,801.45,816.0,818.8,806.5,810.0,809.35,811.68,4339790,3.5225315572E9,99396,2695943,62.12,2018,4,0.009857133944725156,Slight
M&amp;M,EQ,2018-04-18,809.35,813.0,813.0,795.7,798.7,798.3,801.36,1503151,1.20456312535E9,59564,964366,64.16,2018,4,-0.013652931364675441,Slight
M&amp;M,EQ,2018-04-19,798.3,801.4,804.5,793.7,802.7,801.9,801.69,2590266,2.0765851903E9,61106,2004629,77.39,2018,4,0.004509582863585147,Slight
M&amp;M,EQ,2018-04-20,801.9,791.9,804.45,791.9,798.15,799.5,798.15,2561105,2.0441545004E9,69113,2062867,80.55,2018,4,-0.0029928918817807423,Slight
M&amp;M,EQ,2018-04-23,799.5,803.9,833.8,800.05,823.05,824.3,819.87,2751312,2.25572537585E9,73505,1444774,52.51,2018,4,0.031019387116948037,Slight
M&amp;M,EQ,2018-04-24,824.3,823.9,844.0,822.1,839.7,838.55,833.6,2872669,2.39465282245E9,49465,1820368,63.37,2018,4,0.01728739536576489,Slight
M&amp;M,EQ,2018-04-25,838.55,842.0,862.5,838.55,853.0,853.85,849.88,3602302,3.0615415314E9,81330,1926409,53.48,2018,4,0.0182457814083836,Slight
M&amp;M,EQ,2018-04-26,853.85,859.0,868.75,851.0,853.5,858.15,859.24,5461957,4.69314168975E9,79080,3019386,55.28,2018,4,0.005036013351291157,Slight
M&amp;M,EQ,2018-04-27,858.15,859.9,866.8,851.2,861.5,862.7,861.22,1087577,9.3664359595E8,39945,486538,44.74,2018,4,0.0053021033618832,Slight
M&amp;M,EQ,2018-04-30,862.7,864.4,878.95,864.1,873.05,873.3,872.56,1137366,9.924241954E8,39070,511716,44.99,2018,4,0.01228700591167255,Slight
M&amp;M,EQ,2018-05-02,873.3,879.5,879.8,861.0,863.5,863.15,868.86,1341643,1.16570511125E9,39897,634908,47.32,2018,5,-0.011622581014542515,Slight
M&amp;M,EQ,2018-05-03,863.15,863.0,875.5,851.6,861.45,865.1,865.95,2126154,1.8411327358E9,53132,1286216,60.49,2018,5,0.002259167004576314,Slight
M&amp;M,EQ,2018-05-04,865.1,864.95,868.5,852.35,855.1,854.3,858.07,961238,8.2481258495E8,45764,561141,58.38,2018,5,-0.012484105883712944,Slight
M&amp;M,EQ,2018-05-07,854.3,862.0,887.9,858.5,886.5,885.6,876.34,1916654,1.67963479005E9,43741,992761,51.8,2018,5,0.03663818330797152,Slight
M&amp;M,EQ,2018-05-08,885.6,886.0,886.5,859.5,865.25,865.3,866.65,1834833,1.59016018095E9,39961,1123090,61.21,2018,5,-0.022922312556458973,Slight
M&amp;M,EQ,2018-05-09,865.3,865.0,868.65,853.75,863.5,860.1,860.98,1630905,1.40418224435E9,46136,1013707,62.16,2018,5,-0.006009476482144842,Slight
M&amp;M,EQ,2018-05-10,860.1,860.0,872.75,852.15,853.4,856.5,864.84,1369399,1.18431038435E9,45936,716656,52.33,2018,5,-0.004185559818625767,Slight
M&amp;M,EQ,2018-05-11,856.5,857.95,872.8,848.85,865.15,869.1,861.17,1304682,1.12355134735E9,50727,593797,45.51,2018,5,0.014711033274956244,Slight
M&amp;M,EQ,2018-05-14,869.1,872.0,874.0,850.0,850.05,852.65,856.82,1492933,1.27917690355E9,49092,958205,64.18,2018,5,-0.018927626280059884,Slight
M&amp;M,EQ,2018-05-15,852.65,853.9,865.0,837.1,849.5,847.05,854.4,2060487,1.76047747145E9,45229,1293296,62.77,2018,5,-0.006567759338532837,Slight
M&amp;M,EQ,2018-05-16,847.05,845.5,857.75,834.2,854.5,853.1,847.83,1559853,1.32249088535E9,48094,759620,48.7,2018,5,0.007142435511481103,Slight
M&amp;M,EQ,2018-05-17,853.1,855.05,859.5,846.0,847.5,849.0,851.18,1065979,9.0733906645E8,49910,674894,63.31,2018,5,-0.004806001641073757,Slight
M&amp;M,EQ,2018-05-18,849.0,848.25,853.8,828.05,836.05,836.0,839.34,1983383,1.6647264167E9,54191,1313403,66.22,2018,5,-0.015312131919905771,Slight
M&amp;M,EQ,2018-05-21,836.0,834.0,847.25,821.6,823.0,825.95,834.01,1670673,1.39335934065E9,59296,996471,59.64,2018,5,-0.012021531100478414,Slight
M&amp;M,EQ,2018-05-22,825.95,822.2,837.0,812.25,830.0,830.2,826.39,1937535,1.6011506803E9,74497,1041331,53.75,2018,5,0.0051455899267510135,Slight
M&amp;M,EQ,2018-05-23,830.2,828.1,835.5,820.55,831.35,831.8,828.65,1315364,1.0899828313E9,52023,608906,46.29,2018,5,0.0019272464466392543,Slight
M&amp;M,EQ,2018-05-24,831.8,837.0,847.8,831.9,842.6,843.05,841.56,1394760,1.1737734956E9,38931,501308,35.94,2018,5,0.01352488578985333,Slight
M&amp;M,EQ,2018-05-25,843.05,845.0,860.95,844.0,860.0,857.7,854.71,2069467,1.7687880758E9,63280,1348661,65.17,2018,5,0.017377379752090732,Slight
M&amp;M,EQ,2018-05-28,857.7,862.4,864.65,845.05,851.0,849.95,851.99,3096495,2.638178797E9,45291,1933384,62.44,2018,5,-0.009035793400956045,Slight
M&amp;M,EQ,2018-05-29,849.95,854.0,875.7,850.0,874.95,870.25,862.32,4666224,4.02379393335E9,99185,1146432,24.57,2018,5,0.023883757868109833,Slight
M&amp;M,EQ,2018-05-30,870.25,879.0,901.0,875.05,894.5,897.95,891.39,8212884,7.3208430427E9,174179,2746380,33.44,2018,5,0.03182993392703251,Slight
M&amp;M,EQ,2018-05-31,897.95,900.0,933.5,891.0,924.0,922.95,914.31,9417129,8.6101957829E9,174526,4574513,48.58,2018,5,0.027841193830391447,Slight
M&amp;M,EQ,2018-06-01,922.95,922.5,927.5,897.05,901.65,901.6,912.31,3431462,3.130552826E9,111901,1179262,34.37,2018,6,-0.0231323473644293,Slight
M&amp;M,EQ,2018-06-04,901.6,908.0,918.35,906.0,913.0,914.5,913.81,3364222,3.07424303725E9,102898,1693908,50.35,2018,6,0.014307897071872201,Slight
M&amp;M,EQ,2018-06-05,914.5,912.0,915.9,898.5,905.8,901.3,906.51,1836194,1.664521623E9,76536,1027280,55.95,2018,6,-0.014434117003827279,Slight
M&amp;M,EQ,2018-06-06,901.3,902.4,917.1,896.85,914.25,914.3,909.52,2102493,1.91226688095E9,76100,970692,46.17,2018,6,0.014423610340619106,Slight
M&amp;M,EQ,2018-06-07,914.3,919.0,927.95,916.0,918.95,920.3,921.76,2668799,2.46000299225E9,112432,1597076,59.84,2018,6,0.006562397462539648,Slight
M&amp;M,EQ,2018-06-08,920.3,917.0,917.65,903.1,908.6,911.65,909.67,1335422,1.2147883117E9,46244,649609,48.64,2018,6,-0.009399108986200128,Slight
M&amp;M,EQ,2018-06-11,911.65,912.2,920.0,910.0,915.0,916.85,916.44,1747134,1.60114693775E9,86672,1214193,69.5,2018,6,0.005703943399330933,Slight
M&amp;M,EQ,2018-06-12,916.85,920.0,926.4,914.05,916.0,917.6,920.42,2032546,1.8707878975E9,73164,1122266,55.21,2018,6,8.180182145389104E-4,Slight
M&amp;M,EQ,2018-06-13,917.6,918.0,921.4,914.75,915.0,917.65,918.25,1353228,1.24260033865E9,78477,884968,65.4,2018,6,5.4489973844762995E-5,Slight
M&amp;M,EQ,2018-06-14,917.65,914.1,925.0,909.55,922.55,922.05,918.47,1385264,1.27232067045E9,53952,938681,67.76,2018,6,0.004794856426742197,Slight
M&amp;M,EQ,2018-06-15,922.05,922.55,924.4,902.85,908.35,909.45,910.78,2619109,2.38542453405E9,75116,1942503,74.17,2018,6,-0.01366520253782323,Slight
M&amp;M,EQ,2018-06-18,909.45,915.0,921.05,909.0,914.5,913.9,915.64,1496081,1.3698701849E9,70627,883020,59.02,2018,6,0.00489306723844074,Slight
M&amp;M,EQ,2018-06-19,913.9,915.0,915.05,886.0,893.0,891.4,898.84,1878313,1.6882989631E9,80678,1027236,54.69,2018,6,-0.024619761461866726,Slight
M&amp;M,EQ,2018-06-20,891.4,896.0,908.85,892.45,903.1,904.4,899.94,2671370,2.40405969885E9,83586,1316636,49.29,2018,6,0.014583800762844963,Slight
M&amp;M,EQ,2018-06-21,904.4,909.8,909.8,874.1,883.1,883.6,888.01,4202520,3.7318676679E9,148517,2479898,59.01,2018,6,-0.022998673153471864,Slight
M&amp;M,EQ,2018-06-22,883.6,882.8,912.7,882.05,910.0,908.2,902.31,4589148,4.140842244E9,102882,2611662,56.91,2018,6,0.02784065187867816,Slight
M&amp;M,EQ,2018-06-25,908.2,912.0,914.5,901.0,905.15,905.6,906.38,2984963,2.7055147663E9,77842,2024463,67.82,2018,6,-0.0028628055494384747,Slight
M&amp;M,EQ,2018-06-26,905.6,905.0,915.0,891.1,895.05,898.0,908.17,2106484,1.9130540945E9,65054,1332083,63.24,2018,6,-0.008392226148409919,Slight
M&amp;M,EQ,2018-06-27,898.0,900.0,906.3,885.55,892.85,892.65,897.11,2168303,1.9452018327E9,71904,1286278,59.32,2018,6,-0.005957683741648132,Slight
M&amp;M,EQ,2018-06-28,892.65,892.65,917.7,891.05,906.5,907.75,908.2,4493297,4.0808161351E9,89436,2518377,56.05,2018,6,0.016915924494482745,Slight
M&amp;M,EQ,2018-06-29,907.75,909.0,914.9,894.85,896.6,897.7,899.64,2441612,2.19656288065E9,86615,1580792,64.74,2018,6,-0.011071330212062743,Slight
M&amp;M,EQ,2018-07-02,897.7,907.0,907.7,878.65,885.05,886.65,888.41,2180118,1.9368487596E9,71682,972518,44.61,2018,7,-0.012309234710928003,Slight
M&amp;M,EQ,2018-07-03,886.65,886.9,898.5,879.05,894.0,894.2,891.23,1406654,1.25364881645E9,60404,680376,48.37,2018,7,0.00851519765409132,Slight
M&amp;M,EQ,2018-07-04,894.2,895.0,902.7,885.5,901.9,900.1,896.67,1457165,1.3065928223E9,36595,766518,52.6,2018,7,0.006598076492954571,Slight
M&amp;M,EQ,2018-07-05,900.1,901.6,916.0,901.6,911.5,912.35,910.24,1935437,1.7617188692E9,66639,839539,43.38,2018,7,0.013609598933451839,Slight
M&amp;M,EQ,2018-07-06,912.35,914.95,927.0,902.85,925.5,924.95,917.83,2998570,2.7521798409E9,96892,1506597,50.24,2018,7,0.013810489395517095,Slight
M&amp;M,EQ,2018-07-09,924.95,931.0,940.0,927.6,932.5,932.75,934.41,2472960,2.31074768115E9,81746,1098789,44.43,2018,7,0.00843288826423045,Slight
M&amp;M,EQ,2018-07-10,932.75,937.4,937.5,926.4,928.95,930.55,930.65,1617650,1.5054683419E9,86692,799200,49.41,2018,7,-0.002358616992763383,Slight
M&amp;M,EQ,2018-07-11,930.55,928.95,939.7,926.45,931.55,931.0,932.71,2732003,2.54817318265E9,109709,1736426,63.56,2018,7,4.83584976626775E-4,Slight
M&amp;M,EQ,2018-07-12,931.0,931.0,931.0,910.0,914.4,915.8,917.53,2173358,1.9941212968E9,107525,1187661,54.65,2018,7,-0.016326530612244948,Slight
M&amp;M,EQ,2018-07-13,915.8,918.5,925.9,902.0,907.0,906.7,911.13,2296504,2.0924243811E9,66556,1237649,53.89,2018,7,-0.009936667394627549,Slight
M&amp;M,EQ,2018-07-16,906.7,905.0,915.7,895.0,900.0,900.35,903.52,1901810,1.71831771665E9,70723,846898,44.53,2018,7,-0.00700341899194885,Slight
M&amp;M,EQ,2018-07-17,900.35,903.0,925.3,901.1,924.0,922.45,916.2,1791101,1.6410098604E9,54166,767183,42.83,2018,7,0.02454600988504473,Slight
M&amp;M,EQ,2018-07-18,922.45,926.6,929.8,900.0,903.15,902.45,910.22,1442856,1.3133130205E9,95945,665809,46.15,2018,7,-0.02168139194536289,Slight
M&amp;M,EQ,2018-07-19,902.45,906.0,922.4,906.0,912.45,913.0,914.21,2040980,1.8658903752E9,72209,873507,42.8,2018,7,0.011690398360019895,Slight
M&amp;M,EQ,2018-07-20,913.0,913.0,915.2,904.0,908.7,909.75,908.95,1667834,1.51597107075E9,64274,1072698,64.32,2018,7,-0.0035596933187294635,Slight
M&amp;M,EQ,2018-07-23,909.75,910.0,913.0,904.0,907.2,910.4,909.27,1179253,1.07226434135E9,39654,723547,61.36,2018,7,7.144820005495766E-4,Slight
M&amp;M,EQ,2018-07-24,910.4,913.85,924.9,911.2,920.0,920.4,918.78,1982289,1.82128470785E9,76514,1188656,59.96,2018,7,0.010984182776801407,Slight
M&amp;M,EQ,2018-07-25,920.4,924.9,925.0,908.7,909.6,910.1,913.93,1433236,1.30987473075E9,59054,733067,51.15,2018,7,-0.011190786614515379,Slight
