Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty
MUTHOOTFIN,N9,2017-08-08,1005,1000.4,1000.4,1000.35,1000.35,1000.39,1000.39,25,25009.75,2,25,100
MUTHOOTFIN,NB,2017-08-08,1792.03,1796,1796,1796,1796,1796,1796,255,457980,2,255,100
MUTHOOTFIN,NF,2017-08-08,1170,990.52,990.52,980,980,980,988.78,143,141395.2,4,143,100
MUTHOOTFIN,EQ,2017-08-09,479.6,484,484.45,451.75,457.3,457.35,469.95,1062260,499205827.8,16992,293281,27.61
MUTHOOTFIN,NB,2017-08-09,1796,1790,1790,1710,1710,1710,1711.92,500,855960,5,500,100
MUTHOOTFIN,NC,2017-08-09,1952.01,1955,1956.01,1955,1956.01,1956.01,1955.67,15,29335.1,2,15,100
MUTHOOTFIN,EQ,2017-08-10,457.35,455.15,456.3,414,443.55,434.7,438.38,1501790,658349035.6,19370,844434,56.23
MUTHOOTFIN,NC,2017-08-10,1956.01,1955.01,1960.51,1955.01,1960,1960.45,1960.01,245,480202.2,6,245,100
MUTHOOTFIN,NG,2017-08-10,1015,1014.99,1014.99,1014.99,1014.99,1014.99,1014.99,10,10149.9,1,10,100
MUTHOOTFIN,EQ,2017-08-11,434.7,431,452.95,420,440,442.85,442.17,1007259,445379777.25,18434,310199,30.8
MUTHOOTFIN,N9,2017-08-11,1000.39,1004.9,1004.9,1004.9,1004.9,1004.9,1004.9,47,47230.3,1,47,100
MUTHOOTFIN,NB,2017-08-11,1710,1799.99,1799.99,1796.01,1796.05,1796.05,1799.49,112,201543.24,4,112,100
MUTHOOTFIN,NC,2017-08-11,1960.45,1961,1964.9,1961,1961.02,1961.02,1961.34,232,455031.24,6,232,100
MUTHOOTFIN,EQ,2017-08-14,442.85,445,457.15,443.8,454.5,453.9,453.31,377613,171177239,8593,103471,27.4
MUTHOOTFIN,NF,2017-08-14,980,990,1070,901,1070,1070,911.78,104,94825,3,100,96.15
MUTHOOTFIN,NG,2017-08-14,1014.99,1001,1001,1001,1001,1001,1001,250,250250,7,250,100
MUTHOOTFIN,EQ,2017-08-16,453.9,454.5,457.7,445.25,452,453.75,453.13,400475,181466644.15,5958,88421,22.08
MUTHOOTFIN,N9,2017-08-16,1004.9,1005,1006,1005,1005,1005,1005.18,226,227171.1,9,226,100
MUTHOOTFIN,NB,2017-08-16,1796.05,1803.99,1803.99,1803.98,1803.98,1803.98,1803.98,155,279617.45,2,155,100
MUTHOOTFIN,NC,2017-08-16,1961.02,1963,1970,1962.51,1966,1966,1967.16,222,436709.36,5,222,100
MUTHOOTFIN,ND,2017-08-16,1004.5,1007.5,1007.99,1007.5,1007.99,1007.99,1007.75,2,2015.49,2,1,50
MUTHOOTFIN,NF,2017-08-16,1070,962,1050,962,1030,1030,999.55,97,96956.04,7,87,89.69
MUTHOOTFIN,EQ,2017-08-17,453.75,456.5,466,454.5,465,463.75,462.03,520185,240339937.45,10202,138349,26.6
MUTHOOTFIN,NB,2017-08-17,1803.98,1803.5,1803.9,1803.5,1803.9,1803.9,1803.57,54,97392.6,3,54,100
MUTHOOTFIN,NF,2017-08-17,1030,1020,1020,1020,1020,1020,1020,40,40800,5,40,100
MUTHOOTFIN,NG,2017-08-17,1001,1001.3,1001.3,1001.3,1001.3,1001.3,1001.3,10,10013,1,10,100
MUTHOOTFIN,EQ,2017-08-18,463.75,461.95,467,451,462.3,464,461.24,504493,232693703.5,15272,88974,17.64
MUTHOOTFIN,NC,2017-08-18,1966,1967,1967,1962.07,1963.03,1963.03,1963.62,60,117817.35,4,60,100
MUTHOOTFIN,NF,2017-08-18,1020,1020,1020,921,1000,1000,975.41,110,107295,5,56,50.91
MUTHOOTFIN,EQ,2017-08-21,464,466.25,467.9,451,452.95,454.65,460.45,341119,157069483.8,8535,101913,29.88
MUTHOOTFIN,N9,2017-08-21,1005,1000,1010,1000,1010,1010,1009.09,110,111000,3,100,90.91
MUTHOOTFIN,NA,2017-08-21,1036.25,1036.25,1036.25,1036.25,1036.25,1036.25,1036.25,30,31087.5,1,30,100
MUTHOOTFIN,NB,2017-08-21,1803.9,1800.05,1800.05,1800,1800,1800,1800.02,110,198002.5,4,110,100
MUTHOOTFIN,NC,2017-08-21,1963.03,1963,1966.1,1962.13,1966.1,1966.1,1962.6,101,198222.6,3,101,100
MUTHOOTFIN,NF,2017-08-21,1000,1000,1105,993.15,1105,1105,1027.54,30,30826.3,4,30,100
MUTHOOTFIN,EQ,2017-08-22,454.65,457,461.5,440,445.3,442.9,451.14,367591,165834812.25,12067,110949,30.18
MUTHOOTFIN,NB,2017-08-22,1800,1799.99,1800,1799.99,1800,1800,1799.99,101,181799.09,2,101,100
MUTHOOTFIN,NC,2017-08-22,1966.1,1968,1970,1968,1970,1970,1969,40,78760,2,40,100
MUTHOOTFIN,NF,2017-08-22,1105,936,936,935.03,935.03,935.03,935.08,200,187015.7,2,200,100
MUTHOOTFIN,EQ,2017-08-23,442.9,448.9,451.3,441.6,445,444.45,445.04,454308,202186160.7,5852,254196,55.95
MUTHOOTFIN,NB,2017-08-23,1800,1819,1819,1819,1819,1819,1819,25,45475,1,25,100
MUTHOOTFIN,NG,2017-08-23,1001.3,1001.34,1001.34,1000,1000,1000,1000.77,280,280214.2,3,280,100
MUTHOOTFIN,EQ,2017-08-24,444.45,446,450,441,442.35,443.25,446.54,283381,126542165,13151,135012,47.64
MUTHOOTFIN,N9,2017-08-24,1010,1000,1000,1000,1000,1000,1000,5,5000,1,5,100
MUTHOOTFIN,NB,2017-08-24,1819,1800,1800,1800,1800,1800,1800,25,45000,1,25,100
MUTHOOTFIN,NC,2017-08-24,1970,1968,1968,1968,1968,1968,1968,10,19680,1,10,100
MUTHOOTFIN,EQ,2017-08-28,443.25,444.6,457,442.25,450,453.15,453.23,718218,325517918.35,21051,387847,54
MUTHOOTFIN,N9,2017-08-28,1000,1000,1003.99,1000,1003.99,1003.99,1002,100,100199.5,8,50,50
MUTHOOTFIN,NA,2017-08-28,1036.25,1045,1045,1045,1045,1045,1045,4,4180,1,4,100
MUTHOOTFIN,NG,2017-08-28,1000,1010,1010,1010,1010,1010,1010,290,292900,1,290,100
MUTHOOTFIN,EQ,2017-08-29,453.15,448.6,457.5,447.15,451.75,453.6,454.12,428637,194653654.8,10725,140770,32.84
MUTHOOTFIN,NA,2017-08-29,1045,1059.99,1059.99,1059.99,1059.99,1059.99,1059.99,20,21199.8,1,20,100
MUTHOOTFIN,NB,2017-08-29,1800,1810,1819,1810,1819,1818.99,1817.86,275,499911.82,4,275,100
MUTHOOTFIN,NC,2017-08-29,1968,1970,1975,1968.21,1975,1974.98,1974.66,212,418628.84,5,208,98.11
MUTHOOTFIN,EQ,2017-08-30,453.6,454.95,467.45,454.95,463.05,463.05,463.61,425997,197494978.4,10250,97691,22.93
MUTHOOTFIN,N9,2017-08-30,1003.99,1002,1002,1002,1002,1002,1002,25,25050,1,25,100
MUTHOOTFIN,NB,2017-08-30,1818.99,1815,1819,1815,1819,1816.12,1815.65,86,156146,3,50,58.14
MUTHOOTFIN,NC,2017-08-30,1974.98,1975,1975,1975,1975,1975,1975,29,57275,1,29,100
MUTHOOTFIN,EQ,2017-08-31,463.05,465.7,479.65,461.6,478.4,476.25,471.92,546665,257984169.35,6968,273692,50.07
MUTHOOTFIN,NB,2017-08-31,1816.12,1811,1811,1811,1811,1811,1811,42,76062,1,42,100
MUTHOOTFIN,ND,2017-08-31,1007.99,980,996.05,980,996.05,996.05,980.94,34,33352.1,2,34,100
MUTHOOTFIN,EQ,2017-09-01,476.25,476,481.45,468.6,475.25,475.85,475.45,531267,252589818.6,13055,228270,42.97
MUTHOOTFIN,NC,2017-09-01,1975,1964.02,1964.02,1964.02,1964.02,1964.02,1964.02,30,58920.6,1,30,100
MUTHOOTFIN,EQ,2017-09-04,475.85,460,474.95,456.25,463.7,462.95,463.77,512020,237461553.05,14425,177477,34.66
MUTHOOTFIN,NB,2017-09-04,1811,1810.95,1810.95,1810.95,1810.95,1810.95,1810.95,78,141254.1,2,78,100
MUTHOOTFIN,NC,2017-09-04,1964.02,1970,1970,1970,1970,1970,1970,7,13790,1,7,100
MUTHOOTFIN,NF,2017-09-04,935.03,1005,1005,990,990,990,995.73,131,130440,5,98,74.81
MUTHOOTFIN,EQ,2017-09-05,462.95,462.9,473.8,460.4,466.4,466.2,466.98,588587,274858768.4,17275,245956,41.79
MUTHOOTFIN,N9,2017-09-05,1002,999,999,999,999,999,999,100,99900,2,100,100
MUTHOOTFIN,NB,2017-09-05,1810.95,1810.95,1810.95,1810.9,1810.9,1810.9,1810.95,302,546906.55,7,302,100
MUTHOOTFIN,NC,2017-09-05,1970,1970,1970,1970,1970,1970,1970,65,128050,4,65,100
MUTHOOTFIN,ND,2017-09-05,996.05,1000,1003.6,1000,1000.5,1000.5,1000.33,115,115038.5,4,115,100
MUTHOOTFIN,EQ,2017-09-06,466.2,463,511.25,460.15,505.75,505.1,497.09,2614664,1299729299,34515,446887,17.09
MUTHOOTFIN,N9,2017-09-06,999,1001.8,1004,1001.8,1004,1003.64,1003.64,223,223812,6,223,100
MUTHOOTFIN,NB,2017-09-06,1810.9,1810,1810,1806,1810,1810,1808.22,270,488220,5,270,100
MUTHOOTFIN,ND,2017-09-06,1000.5,1006.98,1006.98,1006.98,1006.98,1006.98,1006.98,1,1006.98,1,1,100
MUTHOOTFIN,NF,2017-09-06,990,1019.99,1019.99,1019.99,1019.99,1019.99,1019.99,10,10199.9,1,10,100
MUTHOOTFIN,EQ,2017-09-07,505.1,509.7,517,490,494,492.55,502.46,1641387,824731597.75,27821,415751,25.33
MUTHOOTFIN,NB,2017-09-07,1810,1806,1806,1806,1806,1806,1806,100,180600,1,100,100
MUTHOOTFIN,NC,2017-09-07,1970,1974.01,1976,1974,1976,1976,1974.93,280,552981,5,280,100
MUTHOOTFIN,EQ,2017-09-08,492.55,494.1,510.5,486.3,490.3,489.95,500.11,1477425,738874652.35,24096,356708,24.14
MUTHOOTFIN,NB,2017-09-08,1806,1808,1808.05,1804.25,1804.25,1804.25,1807.28,310,560257.5,8,310,100
MUTHOOTFIN,NF,2017-09-08,1019.99,1020,1020,1020,1020,1020,1020,100,102000,2,100,100
MUTHOOTFIN,EQ,2017-09-11,489.95,492.95,511.9,492.5,501.95,502.9,505.67,1116491,564574864.2,21887,197430,17.68
MUTHOOTFIN,NB,2017-09-11,1804.25,1814.98,1814.98,1814.98,1814.98,1814.98,1814.98,1,1814.98,1,1,100
MUTHOOTFIN,NC,2017-09-11,1976,1974.02,1976,1974.01,1976,1976,1974.7,90,177723.08,5,90,100
MUTHOOTFIN,EQ,2017-09-12,502.9,503,525.5,494,517.55,518.05,515.64,2147310,1107247678.25,35720,454314,21.16
MUTHOOTFIN,NC,2017-09-12,1976,1976,1976,1976,1976,1976,1976,20,39520,4,20,100
MUTHOOTFIN,EQ,2017-09-13,518.05,523.2,525.5,504.95,507.15,508.2,517,1049586,542630758.4,21042,213342,20.33
MUTHOOTFIN,NA,2017-09-13,1059.99,1049.5,1049.5,1049.5,1049.5,1049.5,1049.5,3,3148.5,1,3,100
MUTHOOTFIN,NC,2017-09-13,1976,1976,1976,1976,1976,1976,1976,10,19760,1,10,100
MUTHOOTFIN,EQ,2017-09-14,508.2,509,516.05,503,510,507.75,509.39,482743,245905310.35,8873,95550,19.79
MUTHOOTFIN,N9,2017-09-14,1003.64,1000,1000,1000,1000,1000,1000,55,55000,3,55,100
MUTHOOTFIN,EQ,2017-09-15,507.75,507.75,510.9,499,503.45,507.45,505.32,950298,480206618.5,20360,376546,39.62
MUTHOOTFIN,N9,2017-09-15,1000,1000,1000,1000,1000,1000,1000,10,10000,1,10,100
MUTHOOTFIN,NB,2017-09-15,1814.98,1794.01,1794.01,1794,1794,1794,1794.01,50,89700.25,2,50,100
MUTHOOTFIN,NC,2017-09-15,1976,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,5,9882.5,1,5,100
MUTHOOTFIN,ND,2017-09-15,1006.98,1006,1006,996,996,996,996.63,16,15946,3,16,100
MUTHOOTFIN,NF,2017-09-15,1020,1094,1094,1094,1094,1094,1094,1,1094,1,1,100
MUTHOOTFIN,EQ,2017-09-18,507.45,507.45,519,505.8,508.05,508.8,513.24,1051639,539741304.2,24566,335769,31.93
MUTHOOTFIN,NC,2017-09-18,1976.5,1976.5,1977,1973.03,1973.03,1973.03,1975.14,60,118508.25,5,60,100
MUTHOOTFIN,EQ,2017-09-19,508.8,513.8,515.65,508,510.5,509.9,512.45,736659,377503397.85,8341,349550,47.45
MUTHOOTFIN,N9,2017-09-19,1000,1000,1004,1000,1000,1000,1002,50,50100,8,50,100
MUTHOOTFIN,NB,2017-09-19,1794,1810,1810,1810,1810,1810,1810,5,9050,1,5,100
MUTHOOTFIN,NC,2017-09-19,1973.03,1973,1973,1973,1973,1973,1973,5,9865,1,5,100
MUTHOOTFIN,NF,2017-09-19,1094,971.2,1071.79,901,1071.79,1071.79,948.05,705,668375,6,700,99.29
MUTHOOTFIN,EQ,2017-09-20,509.9,511.6,516.7,504.9,509.3,512.65,511.97,545670,279366134.2,13052,131615,24.12
MUTHOOTFIN,NB,2017-09-20,1810,1810,1810,1810,1810,1810,1810,15,27150,1,15,100
MUTHOOTFIN,NC,2017-09-20,1973,1975.51,1975.51,1975.51,1975.51,1975.51,1975.51,25,49387.75,1,25,100
MUTHOOTFIN,ND,2017-09-20,996,985,985,985,985,985,985,10,9850,1,10,100
MUTHOOTFIN,NF,2017-09-20,1071.79,1018,1018,1005,1005,1005,1007.6,5,5038,2,5,100
MUTHOOTFIN,EQ,2017-09-21,512.65,513.95,517,490.95,502.9,503.1,503.35,717922,361365097.95,13417,210450,29.31
MUTHOOTFIN,NF,2017-09-21,1005,995,995,995,995,995,995,40,39800,2,40,100
MUTHOOTFIN,EQ,2017-09-22,503.1,500.1,503,485.65,487.35,488.2,494.48,727941,359950568.65,13235,253487,34.82
MUTHOOTFIN,N9,2017-09-22,1000,1009.99,1009.99,1009.99,1009.99,1009.99,1009.99,43,43429.57,2,43,100
MUTHOOTFIN,NA,2017-09-22,1049.5,1045,1045.02,1045,1045.02,1045.02,1045.01,25,26125.25,3,25,100
MUTHOOTFIN,NB,2017-09-22,1810,1805,1805,1791.01,1791.01,1791.84,1799.9,196,352780.25,8,196,100
MUTHOOTFIN,NC,2017-09-22,1975.51,1972.22,1972.23,1972.21,1972.23,1972.23,1972.22,45,88750.05,4,45,100
MUTHOOTFIN,ND,2017-09-22,985,990,990,985,985,985,989.84,155,153425,3,155,100
MUTHOOTFIN,EQ,2017-09-25,488.2,488.2,488.2,457.45,475.95,476.6,469.38,932044,437483520.6,16153,272315,29.22
MUTHOOTFIN,N9,2017-09-25,1009.99,995,995,995,995,995,995,21,20895,2,21,100
MUTHOOTFIN,NB,2017-09-25,1791.84,1817.97,1817.97,1817.97,1817.97,1817.97,1817.97,40,72718.8,1,40,100
MUTHOOTFIN,NC,2017-09-25,1972.23,1975.02,1984.99,1973,1984.99,1984.99,1975.6,170,335851.7,22,150,88.24
MUTHOOTFIN,NF,2017-09-25,995,1017,1017,1017,1017,1017,1017,10,10170,1,10,100
MUTHOOTFIN,EQ,2017-09-26,476.6,475.5,486.3,467.8,476.3,478.4,479.58,645134,309391596.65,11404,202642,31.41
MUTHOOTFIN,NC,2017-09-26,1984.99,1985,1985,1985,1985,1985,1985,50,99250,1,50,100
MUTHOOTFIN,EQ,2017-09-27,478.4,480.75,482.9,456.2,460.75,460.6,469.74,856738,402442056.15,16884,389295,45.44
MUTHOOTFIN,N9,2017-09-27,995,998,999,995,995,995,998.61,72,71900,7,72,100
MUTHOOTFIN,NB,2017-09-27,1817.97,1810,1810,1810,1810,1810,1810,100,181000,1,100,100
MUTHOOTFIN,NC,2017-09-27,1985,1975.02,1985,1975.02,1980,1980,1982.64,667,1322420.9,13,667,100
MUTHOOTFIN,EQ,2017-09-28,460.6,460,471.8,455.15,457.6,458.85,462.86,717862,332267728.9,22912,259716,36.18
MUTHOOTFIN,NA,2017-09-28,1045.02,1055,1055,1055,1055,1055,1055,10,10550,1,10,100
MUTHOOTFIN,NC,2017-09-28,1980,1982,1982,1982,1982,1982,1982,15,29730,1,15,100
MUTHOOTFIN,EQ,2017-09-29,458.85,462.5,477.4,460,475.95,474.9,472.37,914684,432071605.1,29411,538474,58.87
MUTHOOTFIN,NB,2017-09-29,1810,1805,1805,1805,1805,1805,1805,10,18050,1,10,100
MUTHOOTFIN,EQ,2017-10-03,474.9,480,483.75,474.9,477.15,476.85,479.13,758971,363642594.7,25240,374847,49.39
MUTHOOTFIN,NB,2017-10-03,1805,1806,1815.98,1806,1815.98,1815.98,1812.65,276,500291,7,276,100
MUTHOOTFIN,EQ,2017-10-04,476.85,479,480.45,471.6,473.9,473.6,476.29,595222,283497061.35,17082,305962,51.4
MUTHOOTFIN,N9,2017-10-04,995,1000,1000,1000,1000,1000,1000,20,20000,2,20,100
MUTHOOTFIN,NB,2017-10-04,1815.98,1814.49,1815.99,1814.49,1815.99,1815.99,1815.27,710,1288840.6,10,710,100
MUTHOOTFIN,ND,2017-10-04,985,799,829,788,820,808.08,799.29,135,107904.4,23,116,85.93
MUTHOOTFIN,NF,2017-10-04,1017,1006,1060,1006,1060,1060,1028.83,236,242805,6,236,100
MUTHOOTFIN,EQ,2017-10-05,473.6,473.9,483.4,473.9,477,477.25,479.02,401270,192217611.9,9294,180358,44.95
MUTHOOTFIN,N9,2017-10-05,1000,1000,1000,1000,1000,1000,1000,10,10000,1,10,100
MUTHOOTFIN,ND,2017-10-05,808.08,819,819.05,810,810,814.02,814.52,20,16290.4,4,20,100
MUTHOOTFIN,EQ,2017-10-06,477.25,479.9,496.95,478,494,493.65,491.84,1209931,595087282.35,15697,190130,15.71
MUTHOOTFIN,N9,2017-10-06,1000,993,1000,993,997.1,997.32,996.54,110,109619.3,5,90,81.82
MUTHOOTFIN,NB,2017-10-06,1815.99,1815.99,1816,1815.99,1816,1816,1815.99,55,99879.48,2,55,100
MUTHOOTFIN,EQ,2017-10-09,493.65,496,496,483.1,486.2,486.2,488.19,506118,247080349.95,8036,283268,55.97
MUTHOOTFIN,N9,2017-10-09,997.32,997.32,1000,997.32,1000,1000,999.66,158,157946.4,2,158,100
MUTHOOTFIN,NB,2017-10-09,1816,1825.25,1825.25,1825.25,1825.25,1825.25,1825.25,200,365050,2,200,100
MUTHOOTFIN,EQ,2017-10-10,486.2,486.7,493.65,484.85,491,491.2,490.17,331889,162682353.6,6899,82965,25
MUTHOOTFIN,N9,2017-10-10,1000,1001,1001,1001,1001,1001,1001,111,111111,1,111,100
MUTHOOTFIN,NB,2017-10-10,1825.25,1825.24,1825.24,1823,1825.24,1825.09,1825.18,1279,2334407.73,18,1279,100
MUTHOOTFIN,NF,2017-10-10,1060,1010,1010,1009,1009,1009.55,1009.56,90,90860,2,90,100
MUTHOOTFIN,EQ,2017-10-11,491.2,494,499,478.6,481,482.7,488.56,667854,326283537.25,15531,242188,36.26
MUTHOOTFIN,NA,2017-10-11,1055,1055,1055,1055,1055,1055,1055,100,105500,1,100,100
MUTHOOTFIN,NB,2017-10-11,1825.09,1825,1826,1825,1825,1825,1825.13,490,894315,11,425,86.73
MUTHOOTFIN,NG,2017-10-11,1010,990.2,990.2,990.2,990.2,990.2,990.2,15,14853,1,15,100
MUTHOOTFIN,EQ,2017-10-12,482.7,482.95,499.35,480.75,498,495.35,493.19,630626,311018614.05,13293,173505,27.51
MUTHOOTFIN,NA,2017-10-12,1055,1055,1055,1055,1055,1055,1055,100,105500,1,100,100
MUTHOOTFIN,NB,2017-10-12,1825,1824.9,1828.98,1824.9,1825.01,1825.01,1827.91,34,62149.04,3,34,100
MUTHOOTFIN,EQ,2017-10-13,495.35,498.05,506,492,498,498.15,498.07,928052,462232513,16421,325860,35.11
MUTHOOTFIN,N9,2017-10-13,1001,1008.99,1009,1008.99,1009,1009,1009,25,25224.95,2,25,100
MUTHOOTFIN,NA,2017-10-13,1055,1055.01,1055.01,1055.01,1055.01,1055.01,1055.01,80,84400.8,1,80,100
MUTHOOTFIN,NB,2017-10-13,1825.01,1825,1829,1825,1828,1828,1827.13,150,274070,4,110,73.33
MUTHOOTFIN,NF,2017-10-13,1009.55,1010,1020,1010,1020,1020,1019.33,300,305800,3,300,100
MUTHOOTFIN,EQ,2017-10-16,498.15,498.8,505.5,491.45,503.35,503.35,498.71,519160,258909690.45,14929,190395,36.67
MUTHOOTFIN,NB,2017-10-16,1828,1829.99,1830,1829.49,1830,1830,1829.63,500,914813.36,9,500,100
MUTHOOTFIN,NF,2017-10-16,1020,1018,1018,1015,1015,1015,1017.17,120,122060,5,120,100
MUTHOOTFIN,EQ,2017-10-17,503.35,503.5,503.5,496.1,500.1,500.3,499.5,322491,161085339.35,9347,117853,36.54
MUTHOOTFIN,NB,2017-10-17,1830,1830,1830,1830,1830,1830,1830,5,9150,1,5,100
MUTHOOTFIN,EQ,2017-10-18,500.3,500.3,509.9,493.35,501.9,502.9,502.72,469502,236030071.3,16963,140983,30.03
MUTHOOTFIN,EQ,2017-10-19,502.9,504.45,505,496.95,498.05,499.6,500.5,46582,23314327.65,1187,25693,55.16
MUTHOOTFIN,EQ,2017-10-23,499.6,497.4,504.15,491,497.25,499,498.53,556238,277302749.85,20647,281367,50.58
MUTHOOTFIN,NF,2017-10-23,1015,1105,1105,1105,1105,1105,1105,16,17680,2,16,100
MUTHOOTFIN,EQ,2017-10-24,499,498.95,502.3,496.3,497.55,499.1,498.92,279643,139519808.25,12435,148307,53.03
MUTHOOTFIN,NF,2017-10-24,1105,1010.9,1010.9,1006,1006,1006,1008.1,29,29235,4,29,100
MUTHOOTFIN,EQ,2017-10-25,499.1,497.6,500,480.05,483.05,487.45,489.14,738808,361382492.35,30406,384523,52.05
MUTHOOTFIN,EQ,2017-10-26,487.45,484.45,491.9,471.65,485.35,486.45,485.89,1099430,534202774.6,18653,754919,68.66
MUTHOOTFIN,NB,2017-10-26,1830,1820.05,1820.05,1820.01,1820.01,1820.01,1820.03,50,91001.7,7,50,100
MUTHOOTFIN,EQ,2017-10-27,486.45,487.25,487.35,480.1,481,481.2,482.49,273218,131826215.3,11749,136517,49.97
MUTHOOTFIN,EQ,2017-10-30,481.2,485.85,500,482,499.1,496.75,493.55,521196,257234133.85,16253,214906,41.23
MUTHOOTFIN,EQ,2017-10-31,496.75,498,499.9,488,493.35,493.3,494.05,465670,230064945,12454,169661,36.43
MUTHOOTFIN,NB,2017-10-31,1820.01,1831.25,1831.25,1831.25,1831.25,1831.25,1831.25,3,5493.75,1,3,100
MUTHOOTFIN,EQ,2017-11-01,493.3,496.45,514.3,492.8,512,511.85,507.26,708061,359168487.4,11897,171366,24.2
MUTHOOTFIN,NB,2017-11-01,1831.25,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,10,18335,1,10,100
MUTHOOTFIN,EQ,2017-11-02,511.85,514.7,518.85,496.15,506.2,506.2,510.4,589288,300770685.15,10587,165862,28.15
MUTHOOTFIN,NB,2017-11-02,1833.5,1847,1847,1847,1847,1847,1847,1,1847,1,1,100
MUTHOOTFIN,NG,2017-11-02,990.2,1000.01,1000.01,1000.01,1000.01,1000.01,1000.01,1,1000.01,1,1,100
MUTHOOTFIN,EQ,2017-11-03,506.2,507,518.6,495,498.5,497.2,506.82,705372,357498511.35,11365,175994,24.95
MUTHOOTFIN,NB,2017-11-03,1847,1846.98,1846.98,1846.98,1846.98,1846.98,1846.98,60,110818.8,1,60,100
MUTHOOTFIN,NF,2017-11-03,1006,1015,1016,1015,1016,1016,1015.57,233,236628,7,233,100
MUTHOOTFIN,NG,2017-11-03,1000.01,1001,1010,1001,1010,1010,1004.38,200,200875,4,125,62.5
MUTHOOTFIN,EQ,2017-11-06,497.2,498.5,504.35,485.75,490.5,492.3,493.51,458022,226039040.5,11566,127507,27.84
MUTHOOTFIN,NB,2017-11-06,1846.98,1900,1900,1900,1900,1900,1900,12,22800,1,12,100
MUTHOOTFIN,NF,2017-11-06,1016,1009,1009,1007,1009,1007.68,1008.34,100,100834,3,100,100
MUTHOOTFIN,EQ,2017-11-07,492.3,494,496.45,455.2,469.8,468.4,480.4,984576,472990670.9,16573,421907,42.85
MUTHOOTFIN,NB,2017-11-07,1900,1845.5,1845.61,1845.05,1845.16,1845.16,1845.48,455,839693.63,33,455,100
MUTHOOTFIN,NF,2017-11-07,1007.68,1009,1009,1009,1009,1009,1009,152,153368,2,152,100
MUTHOOTFIN,NG,2017-11-07,1010,1010,1010,1010,1010,1010,1010,58,58580,1,58,100
MUTHOOTFIN,EQ,2017-11-08,468.4,469,482.6,465,476,474.6,474.79,713702,338856423.8,11989,180334,25.27
MUTHOOTFIN,NB,2017-11-08,1845.16,1850,1850,1850,1850,1850,1850,27,49950,1,27,100
MUTHOOTFIN,NF,2017-11-08,1009,1009,1009,1009,1009,1009,1009,81,81729,1,81,100
MUTHOOTFIN,NG,2017-11-08,1010,1038.85,1038.85,1038.85,1038.85,1038.85,1038.85,100,103885,1,100,100
MUTHOOTFIN,EQ,2017-11-09,474.6,483,494.3,480,491,490.35,487.09,1495774,728582895.2,23242,289078,19.33
MUTHOOTFIN,EQ,2017-11-10,490.35,490.1,490.3,480.25,483,483.8,485.21,665225,322774907.35,14397,365516,54.95
MUTHOOTFIN,NG,2017-11-10,1038.85,995.2,1040,995.2,1039.9,1039.9,1017.55,252,256423.65,4,125,49.6
MUTHOOTFIN,EQ,2017-11-13,483.8,483,485.5,460,462.4,467.05,472.79,426861,201815368.55,11899,167946,39.34
MUTHOOTFIN,NB,2017-11-13,1850,1849.99,1849.99,1849.99,1849.99,1849.99,1849.99,40,73999.6,4,40,100
MUTHOOTFIN,EQ,2017-11-14,467.05,464.5,473,447.5,450,451.35,459.06,611364,280652784.15,14091,191275,31.29
MUTHOOTFIN,NB,2017-11-14,1849.99,1850,1850,1841.26,1841.26,1841.26,1848.93,114,210777.64,2,114,100
MUTHOOTFIN,EQ,2017-11-15,451.35,450,450.55,425.1,429.1,430,436.09,780073,340180153.65,13962,309524,39.68
MUTHOOTFIN,EQ,2017-11-16,430,432.2,462.3,431.85,460.3,458.1,449.14,1336840,600428789.65,22131,394577,29.52
MUTHOOTFIN,NG,2017-11-16,1039.9,1035,1040.2,1034,1040.2,1040.2,1037.37,1006,1043589.2,14,1006,100
MUTHOOTFIN,EQ,2017-11-17,458.1,462.85,467.5,454.05,456,456.55,461.68,779855,360041744.3,19770,197878,25.37
MUTHOOTFIN,NB,2017-11-17,1841.26,1856,1856,1856,1856,1856,1856,25,46400,1,25,100
MUTHOOTFIN,EQ,2017-11-20,456.55,456,456.4,448,449.75,449.7,451.11,309428,139586194.5,8633,80068,25.88
MUTHOOTFIN,EQ,2017-11-21,449.7,453.5,458.45,447.15,452,452.4,452.88,571696,258911833.7,11826,195104,34.13
MUTHOOTFIN,EQ,2017-11-22,452.4,453.9,462.5,446.15,460,460.9,454.73,578267,262956610.85,12139,188894,32.67
MUTHOOTFIN,EQ,2017-11-23,460.9,458,460.7,451.55,453.25,453.55,455.67,367833,167609374.8,14172,97249,26.44
MUTHOOTFIN,NB,2017-11-23,1856,1842,1842,1842,1842,1842,1842,50,92100,1,50,100
MUTHOOTFIN,NG,2017-11-23,1040.2,1040,1042.2,1040,1042.2,1042.2,1041.54,171,178104,5,171,100
MUTHOOTFIN,EQ,2017-11-24,453.55,454,456.85,449.15,450.55,451.05,452.61,401083,181532490.8,17573,167642,41.8
