Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
ADANIPORTS,EQ,2017-05-15,357.95,359.0,359.75,350.85,356.0,356.2,354.78,1530781,543093896.1,14738,554124,36.2,2017,5,0.0,Slight
ADANIPORTS,EQ,2017-05-16,356.2,354.2,358.15,351.15,353.55,354.5,354.64,1321254,468571841.6,24113,465010,35.19,2017,5,-0.48,Slight
ADANIPORTS,EQ,2017-05-17,354.5,354.5,354.8,347.55,348.95,348.55,349.74,1239867,433632452.3,19750,571621,46.1,2017,5,-1.68,Negative
ADANIPORTS,EQ,2017-05-18,348.55,344.3,359.55,342.2,348.15,347.9,350.16,3618961,1267198439.5,76390,963959,26.64,2017,5,-0.19,Slight
ADANIPORTS,EQ,2017-05-19,347.9,349.05,352.5,345.3,350.45,349.45,348.91,1302961,454610341.9,20989,492222,37.78,2017,5,0.45,Slight
ADANIPORTS,EQ,2017-05-22,349.45,352.4,357.4,350.45,354.0,354.45,354.6,2939697,1042419733.85,36043,1207131,41.06,2017,5,1.43,Positive
ADANIPORTS,EQ,2017-05-23,354.45,354.8,355.6,328.5,330.65,331.65,340.41,6270500,2134542924.05,70709,2738738,43.68,2017,5,-6.43,Among top losers
ADANIPORTS,EQ,2017-05-24,331.65,333.4,342.95,328.1,341.8,339.65,337.39,8363216,2821651249.2,78246,1533176,18.33,2017,5,2.41,Positive
ADANIPORTS,EQ,2017-05-25,339.65,344.9,346.25,331.3,341.55,340.75,339.21,5992900,2032861963.3,57622,1993080,33.26,2017,5,0.32,Slight
ADANIPORTS,EQ,2017-05-26,340.75,342.4,351.0,339.0,348.0,348.0,347.55,2754435,957311566.85,28126,1036015,37.61,2017,5,2.13,Positive
ADANIPORTS,EQ,2017-05-29,348.0,347.8,348.35,325.1,327.8,327.8,331.08,3943111,1305479519.25,44755,1440160,36.52,2017,5,-5.8,Among top losers
ADANIPORTS,EQ,2017-05-30,327.8,328.4,342.9,327.45,341.0,340.35,337.25,3680879,1241380243.8,51558,1506427,40.93,2017,5,3.83,Among top gainers
ADANIPORTS,EQ,2017-05-31,340.35,341.5,345.75,336.55,341.75,339.0,339.69,12190256,4140919820.35,94792,9389385,77.02,2017,5,-0.4,Slight
ADANIPORTS,EQ,2017-06-01,339.0,337.6,351.95,337.6,350.5,349.2,345.71,3447544,1191835643.15,38653,1449223,42.04,2017,6,3.01,Among top gainers
ADANIPORTS,EQ,2017-06-02,349.2,352.0,359.4,350.5,357.0,357.9,356.79,3297747,1176599800.85,39939,809810,24.56,2017,6,2.49,Positive
ADANIPORTS,EQ,2017-06-05,357.9,359.95,364.5,355.2,361.5,361.05,361.2,2830068,1022229864.0,31813,891587,31.5,2017,6,0.88,Slight positive
ADANIPORTS,EQ,2017-06-06,361.05,362.95,368.75,357.05,360.55,361.45,361.51,5229905,1890666385.65,39979,2688647,51.41,2017,6,0.11,Slight
ADANIPORTS,EQ,2017-06-07,361.45,363.6,363.95,357.3,359.5,359.1,360.29,5435369,1958318728.55,39716,2979849,54.82,2017,6,-0.65,Slight negative
ADANIPORTS,EQ,2017-06-08,359.1,359.25,361.85,350.5,360.15,359.15,356.46,4568139,1628376375.65,37373,2595605,56.82,2017,6,0.01,Slight
ADANIPORTS,EQ,2017-06-09,359.15,360.0,360.6,350.25,359.6,359.85,356.71,7152603,2551426079.2,62422,4653276,65.06,2017,6,0.19,Slight
ADANIPORTS,EQ,2017-06-12,359.85,359.7,359.7,353.55,358.5,356.85,355.91,4963488,1766570106.25,33056,3176070,63.99,2017,6,-0.83,Slight negative
ADANIPORTS,EQ,2017-06-13,356.85,359.0,363.15,355.4,360.05,359.4,358.99,5463098,1961198954.75,43624,3250231,59.49,2017,6,0.71,Slight positive
ADANIPORTS,EQ,2017-06-14,359.4,360.5,360.9,356.1,359.95,359.5,358.73,6005138,2154240467.95,52462,4303037,71.66,2017,6,0.03,Slight
ADANIPORTS,EQ,2017-06-15,359.5,359.45,366.4,357.75,360.0,360.0,361.79,3997432,1446234310.25,38912,1764531,44.14,2017,6,0.14,Slight
ADANIPORTS,EQ,2017-06-16,360.0,361.5,365.1,356.25,364.9,363.15,360.57,5332597,1922749821.7,38347,3577084,67.08,2017,6,0.88,Slight positive
ADANIPORTS,EQ,2017-06-19,363.15,365.0,375.6,365.0,373.65,373.8,371.87,7328947,2725421740.1,105974,3109194,42.42,2017,6,2.93,Positive
